disease,drug,phase,status,target,num_ev_strings
autoimmune thrombocytopenic purpura,DEXAMETHASONE,3,Withdrawn,NR3C1,3
seasonal allergic rhinitis,MOMETASONE FUROATE,4,n/a,NR3C1,3
seasonal allergic rhinitis,MOMETASONE FUROATE,2,Completed,NR3C1,3
asthma,MOMETASONE FUROATE,4,Terminated,NR3C1,3
pain,TRIAMCINOLONE ACETONIDE,4,n/a,NR3C1,3
asthma,PREDNISONE,3,Recruiting,NR3C1,3
neoplasm of mature B-cells,PREDNISONE,3,Terminated,NR3C1,3
chronic obstructive pulmonary disease,DEXAMETHASONE,4,Completed,NR3C1,2
corneal edema,PREDNISOLONE ACETATE,4,Completed,NR3C1,2
cataract,DEXAMETHASONE,3,Completed,NR3C1,2
chronic obstructive pulmonary disease,BUDESONIDE,4,Terminated,NR3C1,2
allergic conjunctivitis,DEXAMETHASONE,3,Completed,NR3C1,2
prostate carcinoma,DEXAMETHASONE,3,Completed,NR3C1,2
allergic conjunctivitis,DEXAMETHASONE,2,Completed,NR3C1,2
asthma,DEXAMETHASONE,4,Completed,NR3C1,2
asthma,FLUTICASONE FUROATE,3,Withdrawn,NR3C1,2
chronic kidney disease,METHYLPREDNISOLONE HEMISUCCINATE,4,Completed,NR3C1,2
asthma,FLUTICASONE FUROATE,4,Completed,NR3C1,2
asthma,FLUTICASONE FUROATE,4,n/a,NR3C1,2
chronic kidney disease,PREDNISOLONE,4,Completed,NR3C1,2
chronic obstructive pulmonary disease,BUDESONIDE,4,"Active, not recruiting",NR3C1,2
ophthalmic herpes zoster,CORTISONE ACETATE,4,n/a,NR3C1,2
cytomegalovirus infection,PREDNISONE,4,Completed,NR3C1,2
atopic eczema,DESONIDE,4,Completed,NR3C1,2
chronic obstructive pulmonary disease,BUDESONIDE,4,Unknown status,NR3C1,2
allergic conjunctivitis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
pain,DEXAMETHASONE,1,Completed,NR3C1,2
non-Hodgkins lymphoma,PREDNISONE,1,Completed,NR3C1,2
allergic conjunctivitis,PREDNISOLONE ACETATE,2,Completed,NR3C1,2
atopic eczema,FLUOCINONIDE,4,Completed,NR3C1,2
eosinophilic pneumonia,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
atopic eczema,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
atopic eczema,DEXAMETHASONE,4,n/a,NR3C1,2
allergic conjunctivitis,LOTEPREDNOL ETABONATE,4,Completed,NR3C1,2
asthma,PREDNISOLONE,1,Terminated,NR3C1,2
asthma,FLUTICASONE FUROATE,3,"Active, not recruiting",NR3C1,2
asthma,PREDNISOLONE,3,Recruiting,NR3C1,2
multiple myeloma,PREDNISONE,3,Recruiting,NR3C1,2
acute myeloid leukemia,HYDROCORTISONE,1,Completed,NR3C1,2
eosinophilic esophagitis,BUDESONIDE,3,"Active, not recruiting",NR3C1,2
cataract,DEXAMETHASONE,4,Completed,NR3C1,2
obstructive sleep apnea,BUDESONIDE,4,Completed,NR3C1,2
cataract,PREDNISOLONE ACETATE,4,Unknown status,NR3C1,2
chronic lymphocytic leukemia,DEXAMETHASONE,1,Completed,NR3C1,2
asthma,PREDNISONE,1,Completed,NR3C1,2
age-related macular degeneration,TRIAMCINOLONE ACETONIDE,3,Unknown status,NR3C1,2
chronic kidney disease,DEXAMETHASONE,3,Completed,NR3C1,2
prostate adenocarcinoma,PREDNISONE,1,"Active, not recruiting",NR3C1,2
non-Hodgkins lymphoma,METHYLPREDNISOLONE,2,Terminated,NR3C1,2
pain,DEXAMETHASONE,2,Completed,NR3C1,2
dermatitis herpetiformis,DEXAMETHASONE,4,n/a,NR3C1,2
chronic myeloproliferative disorder,METHYLPREDNISOLONE,1,Completed,NR3C1,2
multiple myeloma,PREDNISOLONE,3,Completed,NR3C1,2
atopic eczema,CLOBETASOL PROPIONATE,1,Completed,NR3C1,2
chronic lymphocytic leukemia,PREDNISONE,3,Completed,NR3C1,2
dermatomyositis,CORTISONE ACETATE,4,n/a,NR3C1,2
pain,DEXAMETHASONE,2,Recruiting,NR3C1,2
pain,DEXAMETHASONE,3,Unknown status,NR3C1,2
dermatitis herpetiformis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
prostate adenocarcinoma,PREDNISONE,2,Not yet recruiting,NR3C1,2
chronic bronchitis,FLUTICASONE PROPIONATE,4,Completed,NR3C1,2
age-related macular degeneration,DEXAMETHASONE,2,Completed,NR3C1,2
pain,DEXAMETHASONE,3,Not yet recruiting,NR3C1,2
dermatitis herpetiformis,CORTISONE ACETATE,4,n/a,NR3C1,2
prostate adenocarcinoma,PREDNISONE,3,Terminated,NR3C1,2
non-small cell lung carcinoma,DEXAMETHASONE,3,Completed,NR3C1,2
atopic eczema,CORTISONE ACETATE,4,n/a,NR3C1,2
panuveitis,DIFLUPREDNATE,3,Completed,NR3C1,2
pain,DEXAMETHASONE,4,Withdrawn,NR3C1,2
acute myeloid leukemia,METHYLPREDNISOLONE HEMISUCCINATE,1,Recruiting,NR3C1,2
eosinophilic pneumonia,DEXAMETHASONE,4,n/a,NR3C1,2
prostate carcinoma,DEXAMETHASONE,1,Completed,NR3C1,2
childhood B acute lymphoblastic leukemia,DEXAMETHASONE,3,Completed,NR3C1,2
pemphigus vulgaris,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
non-Hodgkins lymphoma,DEXAMETHASONE,2,Terminated,NR3C1,2
pemphigus vulgaris,DEXAMETHASONE,4,n/a,NR3C1,2
non-Hodgkins lymphoma,DEXAMETHASONE,3,Recruiting,NR3C1,2
chronic obstructive pulmonary disease,BECLOMETHASONE DIPROPIONATE,1,Completed,NR3C1,2
eosinophilic esophagitis,BUDESONIDE,3,Completed,NR3C1,2
multiple myeloma,PREDNISONE,1,"Active, not recruiting",NR3C1,2
prostate carcinoma,CYPROTERONE ACETATE,3,Unknown status,NR3C1,2
prostate carcinoma,CYPROTERONE ACETATE,3,Completed,NR3C1,2
allergic conjunctivitis,PREDNISOLONE PHOSPHORIC ACID,4,Completed,NR3C1,2
asthma,FLUTICASONE PROPIONATE,2,Recruiting,NR3C1,2
diabetic macular edema,TRIAMCINOLONE ACETONIDE,1,Unknown status,NR3C1,2
ophthalmic herpes zoster,DEXAMETHASONE,4,n/a,NR3C1,2
nephrotic syndrome,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
asthma,BECLOMETHASONE DIPROPIONATE,3,Not yet recruiting,NR3C1,2
polycythemia vera,PREDNISONE,2,Completed,NR3C1,2
diffuse large B-cell lymphoma,DEXAMETHASONE,2,Terminated,NR3C1,2
chronic obstructive pulmonary disease,PREDNISONE,2,Completed,NR3C1,2
ankylosing spondylitis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
osteoarthritis,METHYLPREDNISOLONE,4,Completed,NR3C1,2
diabetic macular edema,FLUOCINOLONE ACETONIDE,4,Completed,NR3C1,2
ankylosing spondylitis,DEXAMETHASONE,4,n/a,NR3C1,2
diffuse large B-cell lymphoma,DEXAMETHASONE,3,Completed,NR3C1,2
polymyalgia rheumatica,PREDNISONE,2,Terminated,NR3C1,2
polymyositis,CORTISONE ACETATE,4,n/a,NR3C1,2
mycosis fungoides,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
mycosis fungoides,DEXAMETHASONE,4,n/a,NR3C1,2
brain edema,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
autoimmune thrombocytopenic purpura,DEXAMETHASONE,2,Unknown status,NR3C1,2
post operative nausea and vomiting,DEXAMETHASONE,3,Completed,NR3C1,2
chronic obstructive pulmonary disease,PREDNISOLONE,4,Completed,NR3C1,2
diffuse large B-cell lymphoma,PREDNISONE,1,"Active, not recruiting",NR3C1,2
osteoarthritis,METHYLPREDNISOLONE,2,Completed,NR3C1,2
osteoarthritis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
post-operative sign or symptom,DEXAMETHASONE,4,Completed,NR3C1,2
chronic obstructive pulmonary disease,PREDNISONE,4,Completed,NR3C1,2
neoplasm of mature B-cells,PREDNISONE,3,Completed,NR3C1,2
asthma,CORTISONE ACETATE,4,n/a,NR3C1,2
diffuse large B-cell lymphoma,DEXAMETHASONE,2,Completed,NR3C1,2
aplastic anemia,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
aplastic anemia,DEXAMETHASONE,4,n/a,NR3C1,2
aplastic anemia,CORTISONE ACETATE,4,n/a,NR3C1,2
autoimmune thrombocytopenic purpura,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
diabetic macular edema,TRIAMCINOLONE ACETONIDE,1,Completed,NR3C1,2
osteoarthritis,TRIAMCINOLONE HEXACETONIDE,3,Completed,NR3C1,2
pneumonia,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
myelodysplastic syndrome,PREDNISONE,1,Completed,NR3C1,2
diabetic macular edema,TRIAMCINOLONE,4,Completed,NR3C1,2
diabetic macular edema,TRIAMCINOLONE,3,Completed,NR3C1,2
diabetic retinopathy,TRIAMCINOLONE ACETONIDE,2,Completed,NR3C1,2
anterior uveitis,DIFLUPREDNATE,3,Completed,NR3C1,2
nephrotic syndrome,CORTISONE ACETATE,4,n/a,NR3C1,2
autoimmune thrombocytopenic purpura,PREDNISONE,3,Completed,NR3C1,2
pneumonia,PREDNISONE,3,Completed,NR3C1,2
myelodysplastic syndrome,PREDNISONE,2,Completed,NR3C1,2
osteoarthritis,TRIAMCINOLONE ACETONIDE,4,Completed,NR3C1,2
nephrotic syndrome,DEXAMETHASONE,4,n/a,NR3C1,2
myelodysplastic syndrome,METHYLPREDNISOLONE,1,Completed,NR3C1,2
osteoarthritis,TRIAMCINOLONE,4,Completed,NR3C1,2
polycystic ovary syndrome,CYPROTERONE ACETATE,4,Completed,NR3C1,2
autoimmune thrombocytopenic purpura,CORTISONE ACETATE,4,n/a,NR3C1,2
breast carcinoma,DEXAMETHASONE,2,Terminated,NR3C1,2
breast carcinoma,DEXAMETHASONE,2,Unknown status,NR3C1,2
chronic obstructive pulmonary disease,PREDNISOLONE,3,Completed,NR3C1,2
cancer,DEXAMETHASONE,2,Completed,NR3C1,2
allergic rhinitis,MOMETASONE FUROATE,1,Completed,NR3C1,2
oral lichen planus,CLOBETASOL PROPIONATE,2,Recruiting,NR3C1,2
atopic eczema,HYDROCORTISONE BUTYRATE,2,Completed,NR3C1,2
cancer,DEXAMETHASONE,3,Recruiting,NR3C1,2
allergic rhinitis,FLUTICASONE PROPIONATE,4,Unknown status,NR3C1,2
myeloproliferative disorder,METHYLPREDNISOLONE,2,Completed,NR3C1,2
allergic rhinitis,FLUTICASONE PROPIONATE,3,Completed,NR3C1,2
optic neuritis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
cardiac arrest,HYDROCORTISONE,1,Completed,NR3C1,2
optic neuritis,DEXAMETHASONE,4,n/a,NR3C1,2
multiple sclerosis,METHYLPREDNISOLONE,4,Completed,NR3C1,2
allergic rhinitis,FLUTICASONE FUROATE,4,Completed,NR3C1,2
osteoarthritis,TRIAMCINOLONE HEXACETONIDE,4,Unknown status,NR3C1,2
allergic rhinitis,DEXAMETHASONE,4,n/a,NR3C1,2
chronic obstructive pulmonary disease,FLUTICASONE FUROATE,4,"Active, not recruiting",NR3C1,2
allergic rhinitis,CICLESONIDE,4,Completed,NR3C1,2
ophthalmic herpes zoster,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
asthma,CICLESONIDE,4,n/a,NR3C1,2
premature birth,DEXAMETHASONE,4,Completed,NR3C1,2
multiple sclerosis,METHYLPREDNISOLONE,1,Completed,NR3C1,2
allergic rhinitis,MOMETASONE FUROATE,3,Not yet recruiting,NR3C1,2
contact dermatitis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
cancer,DEXAMETHASONE,1,"Active, not recruiting",NR3C1,2
asthma,BUDESONIDE,3,Not yet recruiting,NR3C1,2
asthma,PREDNISOLONE,2,Completed,NR3C1,2
osteoarthritis,CORTISONE ACETATE,4,n/a,NR3C1,2
diabetic macular edema,FLUOCINOLONE ACETONIDE,2,Completed,NR3C1,2
chronic obstructive pulmonary disease,MOMETASONE FUROATE,3,Completed,NR3C1,2
atopic eczema,TRIAMCINOLONE,2,Completed,NR3C1,2
post-traumatic stress disorder,MIFEPRISTONE,2,Unknown status,NR3C1,2
oral lichen planus,TRIAMCINOLONE ACETONIDE,4,Completed,NR3C1,2
posterior uveitis,CORTISONE ACETATE,4,n/a,NR3C1,2
bronchiolitis obliterans,BUDESONIDE,2,Completed,NR3C1,2
chronic obstructive pulmonary disease,FLUTICASONE PROPIONATE,4,Terminated,NR3C1,2
contact dermatitis,DEXAMETHASONE,4,n/a,NR3C1,2
posterior uveitis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
asthma,BUDESONIDE,3,Terminated,NR3C1,2
allergy,CORTISONE ACETATE,4,n/a,NR3C1,2
atopic eczema,MAPRACORAT,2,Completed,NR3C1,2
diffuse large B-cell lymphoma,PREDNISONE,3,Not yet recruiting,NR3C1,2
asthma,BUDESONIDE,4,Recruiting,NR3C1,2
contact dermatitis,CORTISONE ACETATE,4,n/a,NR3C1,2
diffuse large B-cell lymphoma,PREDNISONE,3,Terminated,NR3C1,2
diffuse large B-cell lymphoma,PREDNISONE,4,Recruiting,NR3C1,2
allergic rhinitis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
focal segmental glomerulosclerosis,DEXAMETHASONE,3,Completed,NR3C1,2
Mantle cell lymphoma,PREDNISONE,3,Unknown status,NR3C1,2
seasonal allergic rhinitis,MOMETASONE FUROATE,1,Completed,NR3C1,2
IGA glomerulonephritis,METHYLPREDNISOLONE,3,Completed,NR3C1,2
mastitis,HYDROCORTISONE BUTYRATE,4,Recruiting,NR3C1,2
IGA glomerulonephritis,PREDNISONE,4,"Active, not recruiting",NR3C1,2
seborrheic dermatitis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
seborrheic dermatitis,DEXAMETHASONE,4,n/a,NR3C1,2
seborrheic dermatitis,CORTISONE ACETATE,4,n/a,NR3C1,2
seasonal allergic rhinitis,MOMETASONE FUROATE,4,Completed,NR3C1,2
Mantle cell lymphoma,DEXAMETHASONE,2,Recruiting,NR3C1,2
meningeal tuberculosis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
Mantle cell lymphoma,DEXAMETHASONE,3,Recruiting,NR3C1,2
Mantle cell lymphoma,DEXAMETHASONE,3,Unknown status,NR3C1,2
Mantle cell lymphoma,PREDNISONE,2,Completed,NR3C1,2
Mantle cell lymphoma,PREDNISONE,3,Completed,NR3C1,2
Mantle cell lymphoma,PREDNISONE,3,Recruiting,NR3C1,2
acute lymphoblastic leukemia,PREDNISONE,4,Unknown status,NR3C1,2
meningeal tuberculosis,CORTISONE ACETATE,4,n/a,NR3C1,2
sepsis,HYDROCORTISONE,3,Recruiting,NR3C1,2
septic shock,HYDROCORTISONE,3,Completed,NR3C1,2
Hypercalcemia,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
Hypercalcemia,DEXAMETHASONE,4,n/a,NR3C1,2
lymphoma,PREDNISOLONE,1,Unknown status,NR3C1,2
lymphoma,PREDNISOLONE,2,"Active, not recruiting",NR3C1,2
lymphoma,PREDNISOLONE,2,Unknown status,NR3C1,2
injury,DEXAMETHASONE,4,Recruiting,NR3C1,2
skin disease,BETAMETHASONE DIPROPIONATE,2,Completed,NR3C1,2
Henoch-Schoenlein purpura,PREDNISONE,2,Recruiting,NR3C1,2
Henoch-Schoenlein purpura,PREDNISONE,4,Completed,NR3C1,2
inflammation,DIFLUPREDNATE,2,Completed,NR3C1,2
Hodgkins lymphoma,DEXAMETHASONE,1,Recruiting,NR3C1,2
Hodgkins lymphoma,DEXAMETHASONE,2,Recruiting,NR3C1,2
lymphoma,PREDNISONE,3,Recruiting,NR3C1,2
Hodgkins lymphoma,PREDNISONE,1,Completed,NR3C1,2
Hodgkins lymphoma,PREDNISONE,2,Completed,NR3C1,2
Hodgkins lymphoma,PREDNISONE,2,Terminated,NR3C1,2
Hypercalcemia,CORTISONE ACETATE,4,n/a,NR3C1,2
meningeal tuberculosis,DEXAMETHASONE,4,n/a,NR3C1,2
hemolytic anemia,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
subacute thyroiditis,DEXAMETHASONE,4,n/a,NR3C1,2
rheumatoid arthritis,DEXAMETHASONE,4,n/a,NR3C1,2
Peptic ulcer,CORTISONE ACETATE,4,n/a,NR3C1,2
Peptic ulcer,DEXAMETHASONE,4,n/a,NR3C1,2
Peptic ulcer,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
rheumatoid arthritis,METHYLPREDNISOLONE,2,Completed,NR3C1,2
gout,DEXAMETHASONE,4,n/a,NR3C1,2
rheumatoid arthritis,FOSDAGROCORAT,2,Completed,NR3C1,2
rheumatoid arthritis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
microscopic polyangiitis,METHYLPREDNISOLONE,2,Completed,NR3C1,2
hemolytic anemia,DEXAMETHASONE,4,n/a,NR3C1,2
retinal vein occlusion,TRIAMCINOLONE ACETONIDE,2,Unknown status,NR3C1,2
Primary hemophagocytic lymphohistiocytosis,METHYLPREDNISOLONE,3,Recruiting,NR3C1,2
retinal vein occlusion,TRIAMCINOLONE,2,Completed,NR3C1,2
retinal vein occlusion,DEXAMETHASONE,4,Completed,NR3C1,2
retinal vein occlusion,DEXAMETHASONE,2,Completed,NR3C1,2
Primary systemic amyloidosis,DEXAMETHASONE,3,Completed,NR3C1,2
migraine disorder,DEXAMETHASONE,1,Recruiting,NR3C1,2
POEMS syndrome,DEXAMETHASONE,2,Unknown status,NR3C1,2
POEMS syndrome,DEXAMETHASONE,2,Completed,NR3C1,2
gout,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
rheumatoid arthritis,PREDNISOLONE,1,Completed,NR3C1,2
seasonal allergic rhinitis,BECLOMETHASONE DIPROPIONATE,3,Completed,NR3C1,2
seasonal allergic rhinitis,BECLOMETHASONE DIPROPIONATE,2,Completed,NR3C1,2
hemolytic anemia,CORTISONE ACETATE,4,n/a,NR3C1,2
hemangioma,PREDNISOLONE,2,Terminated,NR3C1,2
metastatic prostate cancer,PREDNISONE,1,Recruiting,NR3C1,2
metastatic prostate cancer,PREDNISONE,2,"Active, not recruiting",NR3C1,2
metastatic prostate cancer,PREDNISONE,2,Completed,NR3C1,2
rheumatoid arthritis,PREDNISONE,3,Completed,NR3C1,2
Nasal obstruction,DEXAMETHASONE,4,n/a,NR3C1,2
Nasal obstruction,DEXAMETHASONE ACETATE,4,n/a,NR3C1,2
Nasal obstruction,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
rheumatoid arthritis,PREDNISONE,2,Terminated,NR3C1,2
Nasal obstruction,FLUTICASONE PROPIONATE,4,n/a,NR3C1,2
Nasal obstruction,PREDNISOLONE,4,n/a,NR3C1,2
metastatic prostate cancer,PREDNISONE,2,Recruiting,NR3C1,2
subacute thyroiditis,CORTISONE ACETATE,4,n/a,NR3C1,2
subacute thyroiditis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
respiratory system disease,DEXAMETHASONE,2,Unknown status,NR3C1,2
Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
lymphoid leukemia,PREDNISONE,2,Recruiting,NR3C1,2
Chemotherapy-induced nausea and vomiting,DEXAMETHASONE,1,Completed,NR3C1,2
leukemia,HYDROCORTISONE,3,"Active, not recruiting",NR3C1,2
ulcerative colitis,PREDNISONE,4,Recruiting,NR3C1,2
leukemia,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,CORTISONE ACETATE,4,n/a,NR3C1,2
Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,DEXAMETHASONE,4,n/a,NR3C1,2
lymphoma,CORTISONE ACETATE,4,n/a,NR3C1,2
Crohn's disease,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
ulcerative colitis,METHYLPREDNISOLONE,4,Recruiting,NR3C1,2
Congenital adrenal hyperplasia,HYDROCORTISONE,2,Completed,NR3C1,2
ulcerative colitis,HYDROCORTISONE,4,Recruiting,NR3C1,2
ulcerative colitis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
ulcerative colitis,DEXAMETHASONE,4,n/a,NR3C1,2
ulcerative colitis,BUDESONIDE,4,n/a,NR3C1,2
leukemia,DEXAMETHASONE,2,Terminated,NR3C1,2
leukemia,METHYLPREDNISOLONE,3,"Active, not recruiting",NR3C1,2
leukemia,PREDNISOLONE,3,"Active, not recruiting",NR3C1,2
Bronchiolitis,DEXAMETHASONE,4,Completed,NR3C1,2
leukemia,PREDNISOLONE,3,Unknown status,NR3C1,2
lupus nephritis,METHYLPREDNISOLONE,2,"Active, not recruiting",NR3C1,2
AL amyloidosis,DEXAMETHASONE,1,Recruiting,NR3C1,2
AL amyloidosis,DEXAMETHASONE,2,"Active, not recruiting",NR3C1,2
AL amyloidosis,DEXAMETHASONE,2,Completed,NR3C1,2
AL amyloidosis,DEXAMETHASONE,2,Recruiting,NR3C1,2
lupus nephritis,PREDNISOLONE,2,Completed,NR3C1,2
lupus nephritis,PREDNISONE,2,"Active, not recruiting",NR3C1,2
vasomotor rhinitis,FLUTICASONE FUROATE,3,Completed,NR3C1,2
lupus nephritis,PREDNISONE,3,Terminated,NR3C1,2
uveitis,FLUOCINOLONE ACETONIDE,4,Completed,NR3C1,2
leukemia,PREDNISONE,3,"Active, not recruiting",NR3C1,2
leukemia,PREDNISONE,2,Unknown status,NR3C1,2
leukemia,PREDNISONE,2,Terminated,NR3C1,2
uterine fibroid,MIFEPRISTONE,2,Terminated,NR3C1,2
uterine fibroid,MIFEPRISTONE,2,Completed,NR3C1,2
Crohn's disease,DEXAMETHASONE,4,n/a,NR3C1,2
trichinosis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
lymphoma,PREDNISOLONE,1,Completed,NR3C1,2
systemic lupus erythematosus,DEXAMETHASONE,4,n/a,NR3C1,2
Fanconi anemia,METHYLPREDNISOLONE,1,Recruiting,NR3C1,2
iritis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
iritis,DEXAMETHASONE,4,n/a,NR3C1,2
iritis,CORTISONE ACETATE,4,n/a,NR3C1,2
lymphoma,METHYLPREDNISOLONE,2,Unknown status,NR3C1,2
Granulomatosis with Polyangiitis,METHYLPREDNISOLONE,2,Completed,NR3C1,2
systemic lupus erythematosus,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
systemic lupus erythematosus,CORTISONE ACETATE,4,n/a,NR3C1,2
trichinosis,DEXAMETHASONE,4,n/a,NR3C1,2
Granulomatosis with Polyangiitis,PREDNISONE,3,Recruiting,NR3C1,2
intracranial subdural hematoma,DEXAMETHASONE,2,Unknown status,NR3C1,2
sympathetic ophthalmia,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
sympathetic ophthalmia,DEXAMETHASONE,4,n/a,NR3C1,2
sympathetic ophthalmia,CORTISONE ACETATE,4,n/a,NR3C1,2
Graves ophthalmopathy,METHYLPREDNISOLONE,4,Not yet recruiting,NR3C1,2
lymphoma,METHYLPREDNISOLONE,3,Unknown status,NR3C1,2
lymphoma,METHYLPREDNISOLONE,1,Completed,NR3C1,2
lymphoma,HYDROCORTISONE,3,Unknown status,NR3C1,2
ischemia,DEXAMETHASONE PHOSPHORIC ACID,2,Recruiting,NR3C1,2
juvenile idiopathic arthritis,CORTISONE ACETATE,4,n/a,NR3C1,2
leukemia,CORTISONE ACETATE,4,n/a,NR3C1,2
Crohn's disease,PREDNISOLONE,4,Unknown status,NR3C1,2
Cushing syndrome,MIFEPRISTONE,3,Completed,NR3C1,2
lymphoma,DEXAMETHASONE,2,Terminated,NR3C1,2
Duchenne muscular dystrophy,DEFLAZACORT,1,Completed,NR3C1,2
lymphoma,DEXAMETHASONE,3,Terminated,NR3C1,2
thrombocytopenia,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
thrombocytopenia,DEXAMETHASONE,4,n/a,NR3C1,2
thrombocytopenia,CORTISONE ACETATE,4,n/a,NR3C1,2
Duchenne muscular dystrophy,PREDNISONE,3,Completed,NR3C1,2
lymphoma,DEXAMETHASONE,4,Recruiting,NR3C1,2
temporal arteritis,PREDNISONE,2,Completed,NR3C1,2
lymphoma,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
juvenile idiopathic arthritis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
juvenile idiopathic arthritis,DEXAMETHASONE,4,n/a,NR3C1,2
migraine disorder,DEXAMETHASONE,3,Completed,NR3C1,2
non-Hodgkins lymphoma,PREDNISONE,1,"Active, not recruiting",NR3C1,2
migraine disorder,DEXAMETHASONE,4,Completed,NR3C1,2
eye inflammation,HYDROCORTISONE CYPIONATE,4,n/a,NR3C1,2
acute lymphoblastic leukemia,DEXAMETHASONE,4,Recruiting,NR3C1,2
acute lymphoblastic leukemia,DEXAMETHASONE,3,Unknown status,NR3C1,2
multiple myeloma,DEXAMETHASONE,2,Suspended,NR3C1,2
acute lymphoblastic leukemia,DEXAMETHASONE,3,"Active, not recruiting",NR3C1,2
eye inflammation,HYDROCORTISONE VALERATE,4,n/a,NR3C1,2
acute lymphoblastic leukemia,DEXAMETHASONE,2,Unknown status,NR3C1,2
eye inflammation,HYDROCORTISONE PHOSPHORIC ACID,4,n/a,NR3C1,2
Tenosynovitis,CORTISONE ACETATE,4,n/a,NR3C1,2
prostate carcinoma,PREDNISONE,4,"Active, not recruiting",NR3C1,2
prostate carcinoma,PREDNISONE,4,Completed,NR3C1,2
acute graft vs. host disease,PREDNISONE,3,Completed,NR3C1,2
Tenosynovitis,DEXAMETHASONE,4,n/a,NR3C1,2
acute graft vs. host disease,PREDNISONE,2,"Active, not recruiting",NR3C1,2
Tenosynovitis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
psoriasis,BETAMETHASONE,2,Completed,NR3C1,2
psoriasis vulgaris,BETAMETHASONE DIPROPIONATE,4,Completed,NR3C1,2
psoriasis vulgaris,CLOBETASOL PROPIONATE,1,Completed,NR3C1,2
acute lymphoblastic leukemia,HYDROCORTISONE,1,Completed,NR3C1,2
Stevens-Johnson syndrome,CORTISONE ACETATE,4,n/a,NR3C1,2
Sickle cell anemia,MOMETASONE FUROATE,2,Recruiting,NR3C1,2
Spinal cord injury,METHYLPREDNISOLONE,1,Completed,NR3C1,2
psoriatic arthritis,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
acute lymphoblastic leukemia,HYDROCORTISONE HEMISUCCINATE,2,Completed,NR3C1,2
prostate carcinoma,PREDNISONE,1,Unknown status,NR3C1,2
eye inflammation,PREDNISOLONE TEBUTATE,4,n/a,NR3C1,2
Stevens-Johnson syndrome,DEXAMETHASONE,4,n/a,NR3C1,2
chronic kidney disease,PREDNISONE,3,Completed,NR3C1,2
Stevens-Johnson syndrome,DEXAMETHASONE PHOSPHORIC ACID,4,n/a,NR3C1,2
eye inflammation,PREDNISOLONE ACETATE,4,n/a,NR3C1,2
eye inflammation,PREDNISOLONE,4,n/a,NR3C1,2
