disease,drug,phase,status,target,num_ev_strings
sprain,DICLOFENAC,2,Terminated,PTGS1,1
neuropathic pain,NAPROXEN,2,Unknown status,PTGS1,1
neuropathy,SULFASALAZINE,2,Terminated,PTGS1,1
nicotine dependence,ASPIRIN,0,Completed,PTGS1,1
non-Hodgkins lymphoma,ACETAMINOPHEN,2,"Active, not recruiting",PTGS1,1
non-Hodgkins lymphoma,ACETAMINOPHEN,2,Terminated,PTGS1,1
non-melanoma skin carcinoma,ACETAMINOPHEN,3,Completed,PTGS1,1
neoplasm,ACETAMINOPHEN,1,Completed,PTGS1,1
neck pain,IBUPROFEN,3,Completed,PTGS1,1
neck pain,DICLOFENAC,4,Completed,PTGS1,1
muscular disease,ACETAMINOPHEN,4,Completed,PTGS1,1
multiple myeloma,ASPIRIN,3,Completed,PTGS1,1
multiple sclerosis,ACETAMINOPHEN,1,"Active, not recruiting",PTGS1,1
ulcerative colitis,MESALAMINE,3,Unknown status,PTGS1,1
multiple sclerosis,ACETAMINOPHEN,1,Not yet recruiting,PTGS1,1
ulcerative colitis,MESALAMINE,3,"Active, not recruiting",PTGS1,1
multiple sclerosis,ACETAMINOPHEN,3,Recruiting,PTGS1,1
multiple sclerosis,ACETAMINOPHEN,4,Recruiting,PTGS1,1
multiple sclerosis,ASPIRIN,1,Not yet recruiting,PTGS1,1
multiple sclerosis,IBUPROFEN,3,Completed,PTGS1,1
multiple sclerosis,NAPROXEN,3,Completed,PTGS1,1
muscular disease,DICLOFENAC,3,Completed,PTGS1,1
neck pain,ACETAMINOPHEN,2,Completed,PTGS1,1
muscular disease,IBUPROFEN,2,Completed,PTGS1,1
muscular disease,IBUPROFEN,4,Completed,PTGS1,1
myocardial infarction,ACETAMINOPHEN,4,Unknown status,PTGS1,1
ulcerative colitis,MESALAMINE,1,Terminated,PTGS1,1
myocardial infarction,ASPIRIN,3,Completed,PTGS1,1
myocardial infarction,ASPIRIN,3,Terminated,PTGS1,1
myocardial infarction,ASPIRIN,3,Unknown status,PTGS1,1
ulcerative colitis,MESALAMINE,1,Recruiting,PTGS1,1
myocardial infarction,ASPIRIN,4,Recruiting,PTGS1,1
nasopharyngeal neoplasm,ASPIRIN,2,Not yet recruiting,PTGS1,1
sprain,DICLOFENAC,4,Completed,PTGS1,1
ovarian neoplasm,ASPIRIN,2,Recruiting,PTGS1,1
"osteoarthritis, knee",IBUPROFEN,1,Unknown status,PTGS1,1
pancreatitis,DICLOFENAC,4,Terminated,PTGS1,1
pulpitis,DICLOFENAC,2,Unknown status,PTGS1,1
pain,MEFENAMIC ACID,2,Recruiting,PTGS1,1
pulpitis,DEXKETOPROFEN,4,Completed,PTGS1,1
pain,NAPROXEN,2,Withdrawn,PTGS1,1
pain,NAPROXEN,3,Recruiting,PTGS1,1
pulmonary embolism,DICLOFENAC,2,Terminated,PTGS1,1
pain,NAPROXEN,4,Enrolling by invitation,PTGS1,1
pulmonary arterial hypertension,ASPIRIN,2,Terminated,PTGS1,1
pulmonary arterial hypertension,ASPIRIN,2,Completed,PTGS1,1
pain,NEPAFENAC,4,Unknown status,PTGS1,1
pancreatitis,INDOMETHACIN,2,Completed,PTGS1,1
radius fracture,ACETAMINOPHEN,4,Recruiting,PTGS1,1
pancreatitis,INDOMETHACIN,3,Not yet recruiting,PTGS1,1
pancreatitis,INDOMETHACIN,3,Recruiting,PTGS1,1
psychosis,ASPIRIN,0,Recruiting,PTGS1,1
pancreatitis,INDOMETHACIN,4,Terminated,PTGS1,1
pancreatitis,KETOROLAC,4,Not yet recruiting,PTGS1,1
patellofemoral pain syndrome,ACETAMINOPHEN,4,Unknown status,PTGS1,1
pelvic organ prolapse,ACETAMINOPHEN,4,Completed,PTGS1,1
prostate carcinoma,INDOMETHACIN,1,Completed,PTGS1,1
prostate carcinoma,INDOMETHACIN,1,"Active, not recruiting",PTGS1,1
pemphigus vulgaris,ACETAMINOPHEN,3,Terminated,PTGS1,1
pulpitis,IBUPROFEN,4,Completed,PTGS1,1
radius fracture,IBUPROFEN,4,Recruiting,PTGS1,1
pericarditis,ASPIRIN,4,Terminated,PTGS1,1
retinal vein occlusion,ASPIRIN,3,Terminated,PTGS1,1
rheumatic disease,APAZONE,4,n/a,PTGS1,1
pain,KETOPROFEN,4,Not yet recruiting,PTGS1,1
pain,KETOPROFEN,4,Terminated,PTGS1,1
rheumatic disease,ALCLOFENAC,4,n/a,PTGS1,1
pain,KETOROLAC,1,Completed,PTGS1,1
rheumatic disease,ACEMETACIN,4,n/a,PTGS1,1
mental or behavioural disorder,ACETAMINOPHEN,4,Recruiting,PTGS1,1
retinopathy of prematurity,KETOROLAC,2,Completed,PTGS1,1
retinopathy of prematurity,IBUPROFEN,2,Completed,PTGS1,1
pain,KETOROLAC,2,"Active, not recruiting",PTGS1,1
pain,KETOROLAC,2,Recruiting,PTGS1,1
pain,KETOROLAC,4,Not yet recruiting,PTGS1,1
retinal artery occlusion,ASPIRIN,3,Recruiting,PTGS1,1
response to drug,ASPIRIN,1,Completed,PTGS1,1
reproductive system disease,KETOPROFEN,2,Completed,PTGS1,1
pain,KETOROLAC,2,Withdrawn,PTGS1,1
relapsing-remitting multiple sclerosis,IBUPROFEN,4,Completed,PTGS1,1
relapsing-remitting multiple sclerosis,ASPIRIN,4,Completed,PTGS1,1
pain,KETOROLAC,3,Unknown status,PTGS1,1
relapsing-remitting multiple sclerosis,ACETAMINOPHEN,4,Completed,PTGS1,1
pain,KETOROLAC,4,Enrolling by invitation,PTGS1,1
rectum cancer,ASPIRIN,2,Recruiting,PTGS1,1
prostate carcinoma,ASPIRIN,4,Recruiting,PTGS1,1
periodontitis,ASPIRIN,2,Completed,PTGS1,1
pain,KETOPROFEN,3,Unknown status,PTGS1,1
preeclampsia,ASPIRIN,2,Recruiting,PTGS1,1
polycythemia vera,ASPIRIN,3,Completed,PTGS1,1
proctitis,MESALAMINE,2,Completed,PTGS1,1
polyp,ASPIRIN,2,"Active, not recruiting",PTGS1,1
polyp,ASPIRIN,3,Terminated,PTGS1,1
premature birth,INDOMETHACIN,4,Terminated,PTGS1,1
post operative nausea and vomiting,ACETAMINOPHEN,3,Unknown status,PTGS1,1
post operative nausea and vomiting,ACETAMINOPHEN,4,Not yet recruiting,PTGS1,1
post operative nausea and vomiting,BENZYDAMINE,4,Completed,PTGS1,1
post operative nausea and vomiting,KETOPROFEN,3,Recruiting,PTGS1,1
preeclampsia,ACETAMINOPHEN,4,Completed,PTGS1,1
premature birth,INDOMETHACIN,4,Recruiting,PTGS1,1
polycythemia vera,ASPIRIN,2,Recruiting,PTGS1,1
preeclampsia,ASPIRIN,3,Recruiting,PTGS1,1
preeclampsia,ASPIRIN,3,Suspended,PTGS1,1
premature birth,INDOMETHACIN,3,Unknown status,PTGS1,1
premature birth,INDOMETHACIN,2,Completed,PTGS1,1
preeclampsia,ASPIRIN,4,Completed,PTGS1,1
preeclampsia,IBUPROFEN,4,Completed,PTGS1,1
preeclampsia,IBUPROFEN,4,Recruiting,PTGS1,1
pregnancy,ASPIRIN,2,Unknown status,PTGS1,1
premature birth,INDOMETHACIN,1,Completed,PTGS1,1
pregnancy,IBUPROFEN,4,Completed,PTGS1,1
polycythemia vera,ASPIRIN,2,Withdrawn,PTGS1,1
polycythemia vera,ASPIRIN,2,Completed,PTGS1,1
prostate carcinoma,ASPIRIN,3,Not yet recruiting,PTGS1,1
peripheral arterial disease,ASPIRIN,4,Terminated,PTGS1,1
prostate carcinoma,ASPIRIN,3,Completed,PTGS1,1
periodontitis,DICLOFENAC,1,Completed,PTGS1,1
periodontitis,IBUPROFEN,2,Completed,PTGS1,1
periodontitis,IBUPROFEN,4,Terminated,PTGS1,1
periodontitis,KETOPROFEN,2,Completed,PTGS1,1
periodontitis,KETOROLAC,2,"Active, not recruiting",PTGS1,1
peripheral arterial disease,ASPIRIN,2,Completed,PTGS1,1
peripheral arterial disease,ASPIRIN,2,Terminated,PTGS1,1
peripheral arterial disease,ASPIRIN,3,Not yet recruiting,PTGS1,1
prostate adenocarcinoma,NAPROXEN,2,Terminated,PTGS1,1
peripheral arterial disease,ASPIRIN,4,Unknown status,PTGS1,1
pneumonia,ASPIRIN,2,Completed,PTGS1,1
peripheral vascular disease,ASPIRIN,0,Completed,PTGS1,1
peritoneal neoplasm,KETOROLAC,0,"Active, not recruiting",PTGS1,1
photosensitivity disease,DICLOFENAC,4,Completed,PTGS1,1
placental insufficiency,ASPIRIN,2,Completed,PTGS1,1
placental insufficiency,ASPIRIN,4,Completed,PTGS1,1
platelet aggregation,ASPIRIN,1,Completed,PTGS1,1
prostate adenocarcinoma,INDOMETHACIN,2,"Active, not recruiting",PTGS1,1
pleural effusion,NAPROXEN,2,Terminated,PTGS1,1
pneumococcal infection,ACETAMINOPHEN,4,Completed,PTGS1,1
pneumococcal infection,IBUPROFEN,4,Completed,PTGS1,1
pain,KETOPROFEN,3,Withdrawn,PTGS1,1
pain,KETOPROFEN,3,Not yet recruiting,PTGS1,1
"osteoarthritis, knee",IBUPROFEN,4,Completed,PTGS1,1
rotator cuff tear,IBUPROFEN,4,Suspended,PTGS1,1
pain,ACETAMINOPHEN,2,Withdrawn,PTGS1,1
sepsis,ACETAMINOPHEN,2,Completed,PTGS1,1
sclerosing cholangitis,SULFASALAZINE,2,Recruiting,PTGS1,1
schizophrenia,ASPIRIN,3,Unknown status,PTGS1,1
pain,ACETAMINOPHEN,3,Recruiting,PTGS1,1
pain,ACETAMINOPHEN,3,Terminated,PTGS1,1
schizoaffective disorder,ASPIRIN,3,Unknown status,PTGS1,1
pain,ACETAMINOPHEN,3,Withdrawn,PTGS1,1
pain,ACETAMINOPHEN,4,"Active, not recruiting",PTGS1,1
rotator cuff tear,KETOROLAC,2,Recruiting,PTGS1,1
rotator cuff tear,IBUPROFEN,4,Completed,PTGS1,1
sinusitis,ACETAMINOPHEN,2,Recruiting,PTGS1,1
rotator cuff tear,ACETAMINOPHEN,4,Suspended,PTGS1,1
rotator cuff tear,ACETAMINOPHEN,2,Recruiting,PTGS1,1
pain,ALOXIPRIN,4,n/a,PTGS1,1
pain,ASPIRIN,2,Unknown status,PTGS1,1
pain,ASPIRIN,3,Completed,PTGS1,1
rheumatoid arthritis,SULFASALAZINE,4,Terminated,PTGS1,1
rheumatoid arthritis,SULFASALAZINE,4,Not yet recruiting,PTGS1,1
rheumatoid arthritis,SULFASALAZINE,4,"Active, not recruiting",PTGS1,1
pain,BENZYDAMINE,4,Completed,PTGS1,1
pain,DEXKETOPROFEN,1,Completed,PTGS1,1
sepsis,ASPIRIN,2,Recruiting,PTGS1,1
pain,ACETAMINOPHEN,2,Not yet recruiting,PTGS1,1
pain,DEXKETOPROFEN,2,Completed,PTGS1,1
ovarian carcinoma,ASPIRIN,0,Recruiting,PTGS1,1
sprain,DICLOFENAC,2,Completed,PTGS1,1
"osteoarthritis, knee",KETOROLAC,4,Completed,PTGS1,1
"osteoarthritis, knee",NAPROXEN,2,Completed,PTGS1,1
"osteoarthritis, knee",PIROXICAM,2,Completed,PTGS1,1
spondyloarthropathy,IBUPROFEN,2,Terminated,PTGS1,1
osteomyelitis,AMINOSALICYLIC ACID,0,Recruiting,PTGS1,1
osteomyelitis,SULFASALAZINE,0,Recruiting,PTGS1,1
osteonecrosis,ASPIRIN,3,Recruiting,PTGS1,1
osteoporosis,ACETAMINOPHEN,4,Completed,PTGS1,1
otitis externa,DICLOFENAC,2,Terminated,PTGS1,1
ovarian carcinoma,ASPIRIN,2,Recruiting,PTGS1,1
sinusitis,ACETAMINOPHEN,4,Completed,PTGS1,1
ovarian carcinoma,KETOROLAC,0,"Active, not recruiting",PTGS1,1
premature birth,IBUPROFEN,1,Unknown status,PTGS1,1
pain,ACETAMINOPHEN,0,Completed,PTGS1,1
pain,ACETAMINOPHEN,0,Recruiting,PTGS1,1
pain,ACETAMINOPHEN,0,Withdrawn,PTGS1,1
skin neoplasm,DICLOFENAC,2,Completed,PTGS1,1
pain,ACETAMINOPHEN,1,Enrolling by invitation,PTGS1,1
pain,ACETAMINOPHEN,1,Recruiting,PTGS1,1
pain,ACETAMINOPHEN,2,"Active, not recruiting",PTGS1,1
sinusitis,IBUPROFEN,2,Recruiting,PTGS1,1
rheumatoid arthritis,SULFASALAZINE,3,Terminated,PTGS1,1
rheumatoid arthritis,PIROXICAM,4,n/a,PTGS1,1
rheumatic disease,BENZYDAMINE,4,n/a,PTGS1,1
pain,IBUPROFEN,3,Withdrawn,PTGS1,1
rheumatic disease,MEFENAMIC ACID,4,n/a,PTGS1,1
pain,IBUPROFEN,1,Enrolling by invitation,PTGS1,1
pain,IBUPROFEN,1,Suspended,PTGS1,1
rheumatic disease,MECLOFENAMIC ACID,4,n/a,PTGS1,1
pain,IBUPROFEN,2,Not yet recruiting,PTGS1,1
rheumatic disease,KETOROLAC,4,n/a,PTGS1,1
rheumatic disease,INDOPROFEN,4,n/a,PTGS1,1
pain,IBUPROFEN,2,Withdrawn,PTGS1,1
pain,IBUPROFEN,3,Not yet recruiting,PTGS1,1
pain,IBUPROFEN,3,Unknown status,PTGS1,1
pain,IBUPROFEN,4,"Active, not recruiting",PTGS1,1
pain,IBUPROFEN,0,Withdrawn,PTGS1,1
rheumatic disease,FLURBIPROFEN,4,n/a,PTGS1,1
rheumatic disease,FENOPROFEN,4,n/a,PTGS1,1
pain,IBUPROFEN,4,Terminated,PTGS1,1
pain,IBUPROFEN,4,Unknown status,PTGS1,1
rheumatic disease,DEXKETOPROFEN,4,n/a,PTGS1,1
rheumatic disease,DEXIBUPROFEN,4,n/a,PTGS1,1
pain,INDOMETHACIN,4,Completed,PTGS1,1
pain,INDOMETHACIN,4,n/a,PTGS1,1
pain,KETOPROFEN,1,Completed,PTGS1,1
pain,KETOPROFEN,2,Unknown status,PTGS1,1
rheumatic disease,NAPROXCINOD,4,n/a,PTGS1,1
pain,GLAFENINE,4,n/a,PTGS1,1
rheumatoid arthritis,NAPROXEN,3,Completed,PTGS1,1
pain,DICLOFENAC,3,Terminated,PTGS1,1
rheumatoid arthritis,NAPROXEN,2,Completed,PTGS1,1
rheumatoid arthritis,NAPROXEN,1,Completed,PTGS1,1
pain,DEXKETOPROFEN,3,Unknown status,PTGS1,1
rheumatoid arthritis,DICLOFENAC,4,Unknown status,PTGS1,1
rheumatoid arthritis,DICLOFENAC,2,Completed,PTGS1,1
rheumatoid arthritis,ACETAMINOPHEN,2,Completed,PTGS1,1
pain,DICLOFENAC,1,Recruiting,PTGS1,1
rheumatoid arthritis,ACETAMINOPHEN,1,Terminated,PTGS1,1
pain,DICLOFENAC,2,Recruiting,PTGS1,1
rheumatic heart disease,ASPIRIN,3,Not yet recruiting,PTGS1,1
rheumatic disease,TOLMETIN,4,n/a,PTGS1,1
rheumatic disease,NAPROXEN,4,n/a,PTGS1,1
rheumatic disease,SUPROFEN,4,n/a,PTGS1,1
rheumatic disease,SULINDAC,4,n/a,PTGS1,1
rheumatic disease,PIRPROFEN,4,n/a,PTGS1,1
rheumatic disease,PIROXICAM,4,n/a,PTGS1,1
rheumatic disease,PHENYLBUTAZONE,4,n/a,PTGS1,1
pain,DIFLUNISAL,4,n/a,PTGS1,1
pain,DIPYRONE,2,Completed,PTGS1,1
rheumatic disease,OXYPHENBUTAZONE,4,n/a,PTGS1,1
pain,FLURBIPROFEN,3,Recruiting,PTGS1,1
rheumatic disease,OXAPROZIN,4,n/a,PTGS1,1
mental or behavioural disorder,DEXKETOPROFEN,4,Recruiting,PTGS1,1
Alzheimer's disease,ACETAMINOPHEN,4,Recruiting,PTGS1,1
mast-cell leukemia,ACETAMINOPHEN,2,Completed,PTGS1,1
ankylosing spondylitis,OLSALAZINE,2,Completed,PTGS1,1
aphthous ulcer,IBUPROFEN,2,Completed,PTGS1,1
aortic stenosis,ASPIRIN,4,Completed,PTGS1,1
aortic stenosis,ASPIRIN,3,Unknown status,PTGS1,1
ankylosing spondylitis,SULFASALAZINE,4,Unknown status,PTGS1,1
ankylosing spondylitis,SULFASALAZINE,4,Completed,PTGS1,1
ankylosing spondylitis,SULFASALAZINE,2,Recruiting,PTGS1,1
ankylosing spondylitis,INDOMETHACIN,4,Recruiting,PTGS1,1
arthralgia,DEXKETOPROFEN,4,n/a,PTGS1,1
ankylosing spondylitis,INDOMETHACIN,4,Completed,PTGS1,1
ankylosing spondylitis,INDOMETHACIN,3,Completed,PTGS1,1
ankylosing spondylitis,DICLOFENAC,4,Recruiting,PTGS1,1
ankle fracture,IBUPROFEN,0,Completed,PTGS1,1
ankle fracture,ACETAMINOPHEN,0,Completed,PTGS1,1
angina pectoris,ASPIRIN,4,Unknown status,PTGS1,1
arthralgia,BENZYDAMINE,4,n/a,PTGS1,1
arthralgia,DICLOFENAC,4,n/a,PTGS1,1
Venous thrombosis,ASPIRIN,3,Recruiting,PTGS1,1
arthralgia,PIROXICAM,4,n/a,PTGS1,1
asthma,INDOMETHACIN,1,Completed,PTGS1,1
asthma,ASPIRIN,4,Completed,PTGS1,1
asthma,ASPIRIN,3,Recruiting,PTGS1,1
asthma,ASPIRIN,1,Completed,PTGS1,1
asthma,ANTIPYRINE,2,Unknown status,PTGS1,1
arthralgia,TOLMETIN,4,n/a,PTGS1,1
arthralgia,PHENYLBUTAZONE,4,n/a,PTGS1,1
arthralgia,FLURBIPROFEN,4,n/a,PTGS1,1
arthralgia,OXYPHENBUTAZONE,4,n/a,PTGS1,1
arthralgia,NAPROXEN,4,n/a,PTGS1,1
arthralgia,MECLOFENAMIC ACID,4,n/a,PTGS1,1
arthralgia,KETOPROFEN,4,n/a,PTGS1,1
arthralgia,INDOMETHACIN,4,n/a,PTGS1,1
arthralgia,IBUPROFEN,4,n/a,PTGS1,1
angina pectoris,ASPIRIN,4,Recruiting,PTGS1,1
angina pectoris,ASPIRIN,2,Completed,PTGS1,1
angina pectoris,ASPIRIN,0,Unknown status,PTGS1,1
acute coronary syndrome,ASPIRIN,4,Unknown status,PTGS1,1
acute pancreatitis,DICLOFENAC,1,Completed,PTGS1,1
acute pancreatitis,ACETAMINOPHEN,4,Unknown status,PTGS1,1
acute myocardial infarction,ASPIRIN,2,Unknown status,PTGS1,1
acute myeloid leukemia,SULINDAC,2,Withdrawn,PTGS1,1
acute lung injury,ASPIRIN,2,Recruiting,PTGS1,1
acute graft vs. host disease,ACETAMINOPHEN,2,Completed,PTGS1,1
acute coronary syndrome,ACETAMINOPHEN,4,Completed,PTGS1,1
anemia,FLURBIPROFEN,1,Completed,PTGS1,1
acute chest syndrome,ASPIRIN,3,Not yet recruiting,PTGS1,1
actinic keratosis,DICLOFENAC,1,Completed,PTGS1,1
abdominal pain,KETOROLAC,3,Completed,PTGS1,1
abdominal pain,ACETAMINOPHEN,3,Completed,PTGS1,1
Venous thrombosis,ASPIRIN,4,Unknown status,PTGS1,1
Venous thrombosis,ASPIRIN,4,Completed,PTGS1,1
acute pancreatitis,IBUPROFEN,2,Terminated,PTGS1,1
acute pancreatitis,INDOMETHACIN,3,Terminated,PTGS1,1
acute pancreatitis,INDOMETHACIN,4,Completed,PTGS1,1
acute pancreatitis,KETOROLAC,4,Terminated,PTGS1,1
acute pharyngitis,FLURBIPROFEN,3,Completed,PTGS1,1
acute respiratory distress syndrome,ASPIRIN,2,Completed,PTGS1,1
acute respiratory distress syndrome,ASPIRIN,2,Enrolling by invitation,PTGS1,1
adenoma,ASPIRIN,3,Terminated,PTGS1,1
age-related macular degeneration,BROMFENAC,2,Completed,PTGS1,1
aging,DICLOFENAC,1,Unknown status,PTGS1,1
alcohol drinking,ACETAMINOPHEN,4,Completed,PTGS1,1
allergic conjunctivitis,BROMFENAC,3,Completed,PTGS1,1
allergic rhinitis,IBUPROFEN,1,Completed,PTGS1,1
allergic rhinitis,KETOROLAC,1,Completed,PTGS1,1
altitude sickness,IBUPROFEN,1,Completed,PTGS1,1
altitude sickness,IBUPROFEN,3,Completed,PTGS1,1
anemia,DICLOFENAC,3,Completed,PTGS1,1
atherosclerosis,ASPIRIN,1,Completed,PTGS1,1
atherosclerosis,ASPIRIN,3,Unknown status,PTGS1,1
atherosclerosis,ASPIRIN,4,Completed,PTGS1,1
breast carcinoma,NAPROXEN,2,Completed,PTGS1,1
breast neoplasm,INDOMETHACIN,1,"Active, not recruiting",PTGS1,1
breast neoplasm,IBUPROFEN,3,Unknown status,PTGS1,1
breast neoplasm,ASPIRIN,2,Unknown status,PTGS1,1
breast neoplasm,ASPIRIN,2,Terminated,PTGS1,1
breast carcinoma,SULINDAC,2,Completed,PTGS1,1
breast carcinoma,SULINDAC,1,Completed,PTGS1,1
breast carcinoma,KETOROLAC,4,Withdrawn,PTGS1,1
brain infarction,ASPIRIN,2,Completed,PTGS1,1
breast carcinoma,INDOMETHACIN,1,"Active, not recruiting",PTGS1,1
breast carcinoma,IBUPROFEN,0,Completed,PTGS1,1
breast carcinoma,DICLOFENAC,0,"Active, not recruiting",PTGS1,1
breast carcinoma,ASPIRIN,3,Recruiting,PTGS1,1
breast carcinoma,ASPIRIN,1,Recruiting,PTGS1,1
breast carcinoma,ASPIRIN,0,Unknown status,PTGS1,1
breast neoplasm,KETOROLAC,3,Unknown status,PTGS1,1
burn,IBUPROFEN,3,Completed,PTGS1,1
cancer,ACETAMINOPHEN,4,Completed,PTGS1,1
cancer,ASPIRIN,0,Completed,PTGS1,1
cancer,ASPIRIN,2,Withdrawn,PTGS1,1
cancer,ASPIRIN,4,"Active, not recruiting",PTGS1,1
cancer,IBUPROFEN,2,Unknown status,PTGS1,1
carcinoma,DICLOFENAC,2,Completed,PTGS1,1
cardiac arrhythmia,ACETAMINOPHEN,1,Withdrawn,PTGS1,1
cardiovascular disease,ASPIRIN,2,Completed,PTGS1,1
cardiovascular disease,ASPIRIN,3,Unknown status,PTGS1,1
cardiovascular disease,ASPIRIN,4,"Active, not recruiting",PTGS1,1
cardiovascular disease,ASPIRIN,4,Completed,PTGS1,1
cardiovascular disease,IBUPROFEN,4,n/a,PTGS1,1
cardiovascular disease,INDOMETHACIN,4,n/a,PTGS1,1
carpal tunnel syndrome,ACETAMINOPHEN,4,Terminated,PTGS1,1
cataract,ASPIRIN,3,Terminated,PTGS1,1
breast carcinoma,ASPIRIN,0,Completed,PTGS1,1
brain disease,IBUPROFEN,2,Unknown status,PTGS1,1
atherosclerosis,ASPIRIN,4,Unknown status,PTGS1,1
back pain,FLURBIPROFEN,4,Recruiting,PTGS1,1
bacterial disease,IBUPROFEN,4,Completed,PTGS1,1
bacterial conjunctivitis,NEPAFENAC,2,Withdrawn,PTGS1,1
back pain,NAPROXEN,4,Completed,PTGS1,1
back pain,KETOROLAC,3,Not yet recruiting,PTGS1,1
back pain,IBUPROFEN,4,Completed,PTGS1,1
back pain,IBUPROFEN,3,Completed,PTGS1,1
back pain,ACETAMINOPHEN,4,Terminated,PTGS1,1
brain disease,ACETAMINOPHEN,2,Unknown status,PTGS1,1
back pain,ACETAMINOPHEN,3,Not yet recruiting,PTGS1,1
back pain,ACETAMINOPHEN,3,Completed,PTGS1,1
atrial fibrillation,ASPIRIN,4,Unknown status,PTGS1,1
atrial fibrillation,ASPIRIN,4,Completed,PTGS1,1
atrial fibrillation,ASPIRIN,3,Not yet recruiting,PTGS1,1
atrial fibrillation,ASPIRIN,2,Completed,PTGS1,1
bacterial meningitis,ACETAMINOPHEN,3,Completed,PTGS1,1
bacterial meningitis,ACETAMINOPHEN,4,Completed,PTGS1,1
basal cell carcinoma,DICLOFENAC,2,Completed,PTGS1,1
berylliosis,MESALAMINE,1,Completed,PTGS1,1
bipolar disorder,ASPIRIN,2,Completed,PTGS1,1
bipolar disorder,ASPIRIN,3,Completed,PTGS1,1
bladder tumor,ASPIRIN,4,Enrolling by invitation,PTGS1,1
bone fracture,ACETAMINOPHEN,2,Unknown status,PTGS1,1
bone fracture,ACETAMINOPHEN,4,Completed,PTGS1,1
bone fracture,ASPIRIN,0,Not yet recruiting,PTGS1,1
bone fracture,IBUPROFEN,2,Unknown status,PTGS1,1
bone fracture,IBUPROFEN,3,Completed,PTGS1,1
bone fracture,IBUPROFEN,4,Completed,PTGS1,1
bone fracture,KETOROLAC,4,Not yet recruiting,PTGS1,1
bone fracture,NAPROXEN,4,Withdrawn,PTGS1,1
brachial plexus neuritis,IBUPROFEN,2,Completed,PTGS1,1
brain aneurysm,ASPIRIN,4,Recruiting,PTGS1,1
Venous thrombosis,ASPIRIN,3,Unknown status,PTGS1,1
Venous thrombosis,ASPIRIN,2,Completed,PTGS1,1
malnutrition,MESALAMINE,1,Completed,PTGS1,1
Headache,KETOROLAC,3,Completed,PTGS1,1
Hypertriglyceridemia,ASPIRIN,1,Completed,PTGS1,1
Hernia,KETOROLAC,4,Completed,PTGS1,1
Helicobacter pylori infectious disease,BISMUTH SUBSALICYLATE,4,Completed,PTGS1,1
Headache,NAPROXEN,3,Withdrawn,PTGS1,1
Headache,KETOROLAC,4,Enrolling by invitation,PTGS1,1
Headache,KETOROLAC,4,Completed,PTGS1,1
Headache,IBUPROFEN,4,Completed,PTGS1,1
Ischemic stroke,ASPIRIN,0,Recruiting,PTGS1,1
Headache,IBUPROFEN,3,Unknown status,PTGS1,1
Headache,ASPIRIN,4,Completed,PTGS1,1
Headache,ASPIRIN,3,Terminated,PTGS1,1
Headache,ACETAMINOPHEN,4,Enrolling by invitation,PTGS1,1
Headache,ACETAMINOPHEN,3,Terminated,PTGS1,1
HIV infection,MESALAMINE,1,Completed,PTGS1,1
Inguinal hernia,ACETAMINOPHEN,4,Completed,PTGS1,1
Ischemic stroke,ASPIRIN,1,Completed,PTGS1,1
Tuberculosis,IBUPROFEN,2,"Active, not recruiting",PTGS1,1
Mastodynia,ACETAMINOPHEN,4,Completed,PTGS1,1
Myalgia,FLURBIPROFEN,4,n/a,PTGS1,1
Myalgia,DICLOFENAC,4,n/a,PTGS1,1
Myalgia,DEXKETOPROFEN,4,n/a,PTGS1,1
Myalgia,BENZYDAMINE,4,n/a,PTGS1,1
Mastodynia,IBUPROFEN,4,Completed,PTGS1,1
Mastodynia,DICLOFENAC,2,Terminated,PTGS1,1
Lynch syndrome,NAPROXEN,1,"Active, not recruiting",PTGS1,1
Ischemic stroke,ASPIRIN,2,Not yet recruiting,PTGS1,1
Lynch syndrome,MESALAMINE,2,Not yet recruiting,PTGS1,1
Lynch syndrome,ASPIRIN,3,Recruiting,PTGS1,1
Lynch syndrome,ASPIRIN,3,Not yet recruiting,PTGS1,1
Lymphedema,KETOPROFEN,4,Completed,PTGS1,1
Langerhans Cell Histiocytosis,INDOMETHACIN,2,Recruiting,PTGS1,1
Ischemic stroke,ASPIRIN,2,Unknown status,PTGS1,1
HIV infection,IBUPROFEN,3,Terminated,PTGS1,1
HIV infection,FLURBIPROFEN,1,Completed,PTGS1,1
HIV infection,DIFLUNISAL,4,Terminated,PTGS1,1
Bronchopulmonary dysplasia,IBUPROFEN,2,"Active, not recruiting",PTGS1,1
De Quervain disease,ACETAMINOPHEN,4,Terminated,PTGS1,1
Crohn's disease,MESALAMINE,4,Terminated,PTGS1,1
Crohn's disease,MESALAMINE,4,Recruiting,PTGS1,1
Crohn's disease,MESALAMINE,4,Completed,PTGS1,1
Chronic granulomatous disease,IBUPROFEN,2,Recruiting,PTGS1,1
Chemotherapy-induced nausea and vomiting,SULFASALAZINE,1,Completed,PTGS1,1
Borderline personality disorder,ACETAMINOPHEN,2,Unknown status,PTGS1,1
HIV infection,ASPIRIN,2,Terminated,PTGS1,1
Barrett's esophagus,ASPIRIN,4,Completed,PTGS1,1
Barrett's esophagus,ASPIRIN,2,"Active, not recruiting",PTGS1,1
Alzheimer's disease,NAPROXEN,3,Completed,PTGS1,1
Alzheimer's disease,NAPROXEN,2,Completed,PTGS1,1
