disease,drug,phase,status,target,num_ev_strings
myelodysplastic syndrome,VOSAROXIN,1,Completed,TOP2A,2
leukemia,DOXORUBICIN,2,Unknown status,TOP2A,2
non-small cell lung carcinoma,ETOPOSIDE,3,Recruiting,TOP2A,2
Mantle cell lymphoma,DOXORUBICIN,3,Completed,TOP2A,2
Mantle cell lymphoma,DOXORUBICIN,3,Recruiting,TOP2A,2
Mantle cell lymphoma,DOXORUBICIN,3,Unknown status,TOP2A,2
leukemia,DOXORUBICIN,1,Completed,TOP2A,2
myelodysplastic syndrome,ETOPOSIDE,3,Completed,TOP2A,2
Mantle cell lymphoma,ETOPOSIDE,1,Completed,TOP2A,2
Mantle cell lymphoma,ETOPOSIDE,2,"Active, not recruiting",TOP2A,2
Burkitts lymphoma,ETOPOSIDE,2,Terminated,TOP2A,2
Mantle cell lymphoma,MITOXANTRONE,2,Completed,TOP2A,2
leiomyosarcoma,DOXORUBICIN,2,Completed,TOP2A,2
neoplasm,DOXORUBICIN,1,"Active, not recruiting",TOP2A,2
leukemia,ETOPOSIDE,1,"Active, not recruiting",TOP2A,2
soft tissue sarcoma,DOXORUBICIN,2,Not yet recruiting,TOP2A,2
Malignant epithelial tumor of ovary,DOXORUBICIN,1,Completed,TOP2A,2
leukemia,ETOPOSIDE,2,"Active, not recruiting",TOP2A,2
lymphoma,ETOPOSIDE,4,Recruiting,TOP2A,2
soft tissue sarcoma,DOXORUBICIN,2,Terminated,TOP2A,2
leukemia,ETOPOSIDE,3,"Active, not recruiting",TOP2A,2
soft tissue sarcoma,DOXORUBICIN,3,Completed,TOP2A,2
myelodysplastic syndrome,MITOXANTRONE,1,"Active, not recruiting",TOP2A,2
myelodysplastic syndrome,IDARUBICIN,3,Unknown status,TOP2A,2
leukemia,IDARUBICIN,2,Recruiting,TOP2A,2
leukemia,IDARUBICIN,2,Terminated,TOP2A,2
myelodysplastic syndrome,IDARUBICIN,2,Recruiting,TOP2A,2
Hodgkins lymphoma,ETOPOSIDE,3,Recruiting,TOP2A,2
myelodysplastic syndrome,IDARUBICIN,1,Recruiting,TOP2A,2
Hodgkins lymphoma,ETOPOSIDE,3,Completed,TOP2A,2
myelodysplastic syndrome,IDARUBICIN,1,"Active, not recruiting",TOP2A,2
leukemia,DOXORUBICIN,2,Terminated,TOP2A,2
acute myeloid leukemia,ETOPOSIDE,2,Not yet recruiting,TOP2A,2
breast carcinoma,DOXORUBICIN,2,Suspended,TOP2A,2
acute lymphoblastic leukemia,MITOXANTRONE,4,Completed,TOP2A,2
renal cell carcinoma,DOXORUBICIN,2,Completed,TOP2A,2
renal carcinoma,ETOPOSIDE,3,Completed,TOP2A,2
acute myeloid leukemia,MITOXANTRONE,2,Terminated,TOP2A,2
acute lymphoblastic leukemia,ETOPOSIDE,2,Terminated,TOP2A,2
peritoneal neoplasm,DOXORUBICIN,3,Completed,TOP2A,2
acute myeloid leukemia,MITOXANTRONE,2,Not yet recruiting,TOP2A,2
renal carcinoma,DOXORUBICIN,3,Completed,TOP2A,2
peritoneal neoplasm,DOXORUBICIN,2,Unknown status,TOP2A,2
renal carcinoma,DOXORUBICIN,2,Unknown status,TOP2A,2
breast carcinoma,ETOPOSIDE,2,Unknown status,TOP2A,2
acute myeloid leukemia,DAUNORUBICIN,1,Terminated,TOP2A,2
medulloblastoma,ETOPOSIDE,2,Recruiting,TOP2A,2
breast carcinoma,MITOXANTRONE,2,Completed,TOP2A,2
acute myeloid leukemia,DAUNORUBICIN,1,Withdrawn,TOP2A,2
ovarian carcinoma,DOXORUBICIN,2,Recruiting,TOP2A,2
acute myeloid leukemia,IDARUBICIN,4,Completed,TOP2A,2
acute myeloid leukemia,DAUNORUBICIN,2,Terminated,TOP2A,2
breast carcinoma,MITOXANTRONE,2,Unknown status,TOP2A,2
prostate carcinoma,DOXORUBICIN,3,Completed,TOP2A,2
acute myeloid leukemia,IDARUBICIN,3,"Active, not recruiting",TOP2A,2
prostate carcinoma,DOXORUBICIN,3,Terminated,TOP2A,2
breast carcinoma,DOXORUBICIN,4,Unknown status,TOP2A,2
prostate adenocarcinoma,MITOXANTRONE,3,Completed,TOP2A,2
breast carcinoma,DOXORUBICIN,4,Recruiting,TOP2A,2
acute lymphoblastic leukemia,MITOXANTRONE,2,Terminated,TOP2A,2
ovarian carcinoma,DOXORUBICIN,2,Not yet recruiting,TOP2A,2
breast carcinoma,DOXORUBICIN,1,"Active, not recruiting",TOP2A,2
acute promyelocytic leukemia,DAUNORUBICIN,4,Unknown status,TOP2A,2
primitive neuroectodermal tumor,ETOPOSIDE,3,Completed,TOP2A,2
acute promyelocytic leukemia,IDARUBICIN,3,Recruiting,TOP2A,2
acute lymphoblastic leukemia,MITOXANTRONE,1,Recruiting,TOP2A,2
ovarian carcinoma,DOXORUBICIN,3,"Active, not recruiting",TOP2A,2
acute lymphoblastic leukemia,MITOXANTRONE,1,Completed,TOP2A,2
acute lymphoblastic leukemia,IDARUBICIN,4,Unknown status,TOP2A,2
acute promyelocytic leukemia,IDARUBICIN,4,Unknown status,TOP2A,2
acute lymphoblastic leukemia,ETOPOSIDE,3,"Active, not recruiting",TOP2A,2
acute lymphoblastic leukemia,IDARUBICIN,4,Recruiting,TOP2A,2
acute lymphoblastic leukemia,IDARUBICIN,4,Completed,TOP2A,2
acute lymphoblastic leukemia,IDARUBICIN,2,Recruiting,TOP2A,2
acute promyelocytic leukemia,MITOXANTRONE,3,Recruiting,TOP2A,2
acute lymphoblastic leukemia,ETOPOSIDE,4,Unknown status,TOP2A,2
sarcoma,DOXORUBICIN,2,"Active, not recruiting",TOP2A,2
ovarian carcinoma,DOXORUBICIN,2,"Active, not recruiting",TOP2A,2
prostate adenocarcinoma,MITOXANTRONE,2,Terminated,TOP2A,2
acute lymphoblastic leukemia,ETOPOSIDE,3,Completed,TOP2A,2
ovarian carcinoma,DOXORUBICIN,1,"Active, not recruiting",TOP2A,2
acute myeloid leukemia,IDARUBICIN,4,Unknown status,TOP2A,2
ovarian neoplasm,DOXORUBICIN,3,Terminated,TOP2A,2
cancer,ETOPOSIDE,1,Completed,TOP2A,2
bladder carcinoma,DOXORUBICIN,2,Recruiting,TOP2A,2
breast neoplasm,DOXORUBICIN,2,Terminated,TOP2A,2
cancer,DOXORUBICIN,1,"Active, not recruiting",TOP2A,2
acute lymphoblastic leukemia,DOXORUBICIN,4,Unknown status,TOP2A,2
breast neoplasm,DOXORUBICIN,4,Terminated,TOP2A,2
ovarian neoplasm,DOXORUBICIN,3,Completed,TOP2A,2
acute myeloid leukemia,ETOPOSIDE,1,Recruiting,TOP2A,2
ovarian carcinoma,MITOXANTRONE,1,Completed,TOP2A,2
pancreatic carcinoma,DOXORUBICIN,2,Terminated,TOP2A,2
prostate carcinoma,MITOXANTRONE,3,Completed,TOP2A,2
prostate carcinoma,MITOXANTRONE,1,Unknown status,TOP2A,2
osteosarcoma,ETOPOSIDE,2,Completed,TOP2A,2
ovarian carcinoma,ETOPOSIDE,1,Terminated,TOP2A,2
acute myeloid leukemia,ETOPOSIDE,2,Unknown status,TOP2A,2
acute myeloid leukemia,ETOPOSIDE,2,Terminated,TOP2A,2
peritoneal neoplasm,DOXORUBICIN,1,Recruiting,TOP2A,2
acute lymphoblastic leukemia,DOXORUBICIN,3,"Active, not recruiting",TOP2A,2
ovarian neoplasm,DOXORUBICIN,4,Completed,TOP2A,1
testicular neoplasm,ETOPOSIDE,3,Recruiting,TOP2A,1
pain,MITOXANTRONE,3,Completed,TOP2A,1
myelodysplastic syndrome,DOXORUBICIN,2,Recruiting,TOP2A,1
pancreatic carcinoma,ALDOXORUBICIN,1,"Active, not recruiting",TOP2A,1
soft tissue sarcoma,DOXORUBICIN,2,Unknown status,TOP2A,1
plasma cell leukemia,DOXORUBICIN,2,Unknown status,TOP2A,1
myelodysplastic syndrome,DOXORUBICIN,1,Recruiting,TOP2A,1
squamous cell lung carcinoma,ETOPOSIDE,3,Unknown status,TOP2A,1
myelodysplastic syndrome,MITOXANTRONE,3,Completed,TOP2A,1
thymus neoplasm,ETOPOSIDE,3,Recruiting,TOP2A,1
myelodysplastic syndrome,VOSAROXIN,1,"Active, not recruiting",TOP2A,1
testicular neoplasm,ETOPOSIDE,3,Completed,TOP2A,1
myelodysplastic syndrome,DOXORUBICIN,1,Completed,TOP2A,1
ovarian neoplasm,DOXORUBICIN,3,Recruiting,TOP2A,1
plasma cell leukemia,ETOPOSIDE,1,Recruiting,TOP2A,1
ovarian neoplasm,DOXORUBICIN,2,Terminated,TOP2A,1
precursor T-cell lymphoblastic leukemia-lymphoma,MITOXANTRONE,1,Terminated,TOP2A,1
myelodysplastic syndrome,DAUNORUBICIN,2,Terminated,TOP2A,1
primitive neuroectodermal tumor,ETOPOSIDE,2,Completed,TOP2A,1
soft tissue sarcoma,DOXORUBICIN,2,Completed,TOP2A,1
myelodysplastic syndrome,DAUNORUBICIN,1,"Active, not recruiting",TOP2A,1
pancreatic carcinoma,ALDOXORUBICIN,1,Recruiting,TOP2A,1
myelodysplastic syndrome,MITOXANTRONE,2,Recruiting,TOP2A,1
soft tissue sarcoma,DOXORUBICIN,3,"Active, not recruiting",TOP2A,1
soft tissue sarcoma,ETOPOSIDE,2,Recruiting,TOP2A,1
squamous cell lung carcinoma,ETOPOSIDE,1,Terminated,TOP2A,1
squamous cell carcinoma,ALDOXORUBICIN,1,Recruiting,TOP2A,1
myelodysplastic syndrome,IDARUBICIN,3,Completed,TOP2A,1
rhabdomyosarcoma,DOXORUBICIN,2,Completed,TOP2A,1
soft tissue sarcoma,IDARUBICIN,3,Recruiting,TOP2A,1
peritoneal neoplasm,DOXORUBICIN,2,"Active, not recruiting",TOP2A,1
peritoneal neoplasm,DOXORUBICIN,2,Completed,TOP2A,1
testicular carcinoma,ETOPOSIDE,2,"Active, not recruiting",TOP2A,1
rhabdomyosarcoma,DOXORUBICIN,2,Recruiting,TOP2A,1
pancreatic ductal adenocarcinoma,ALDOXORUBICIN,2,Completed,TOP2A,1
soft tissue sarcoma,ETOPOSIDE,3,Recruiting,TOP2A,1
testicular neoplasm,ETOPOSIDE,2,Completed,TOP2A,1
myelodysplastic syndrome,IDARUBICIN,1,Completed,TOP2A,1
peritoneal neoplasm,DOXORUBICIN,2,Terminated,TOP2A,1
pancreatic carcinoma,ETOPOSIDE,2,Completed,TOP2A,1
myelodysplastic syndrome,MITOXANTRONE,2,Terminated,TOP2A,1
myelodysplastic syndrome,ETOPOSIDE,3,Unknown status,TOP2A,1
myelodysplastic syndrome,IDARUBICIN,4,Completed,TOP2A,1
soft tissue sarcoma,DOXORUBICIN,4,Recruiting,TOP2A,1
myelodysplastic syndrome,MITOXANTRONE,1,Completed,TOP2A,1
myelodysplastic syndrome,ETOPOSIDE,2,Recruiting,TOP2A,1
peritoneal neoplasm,ETOPOSIDE,1,Completed,TOP2A,1
peritoneal neoplasm,ETOPOSIDE,1,Terminated,TOP2A,1
myelodysplastic syndrome,MITOXANTRONE,2,Completed,TOP2A,1
myelodysplastic syndrome,ETOPOSIDE,2,"Active, not recruiting",TOP2A,1
myelodysplastic syndrome,ETOPOSIDE,1,Recruiting,TOP2A,1
peritoneal neoplasm,ETOPOSIDE PHOSPHATE,1,Unknown status,TOP2A,1
plasma cell leukemia,DOXORUBICIN,1,Withdrawn,TOP2A,1
squamous cell lung carcinoma,ETOPOSIDE,3,Completed,TOP2A,1
pancreatic carcinoma,ALDOXORUBICIN,2,Not yet recruiting,TOP2A,1
multiple sclerosis,MITOXANTRONE,3,"Active, not recruiting",TOP2A,1
oligoastrocytoma,ETOPOSIDE,1,Recruiting,TOP2A,1
multiple sclerosis,MITOXANTRONE,2,Unknown status,TOP2A,1
multiple myeloma,DOXORUBICIN,1,Recruiting,TOP2A,1
prostate carcinoma,ETOPOSIDE,3,Completed,TOP2A,1
multiple myeloma,DOXORUBICIN,1,Withdrawn,TOP2A,1
prostate carcinoma,ETOPOSIDE,2,Terminated,TOP2A,1
refractory anemia,DAUNORUBICIN,2,Unknown status,TOP2A,1
urothelial carcinoma,VALRUBICIN,1,Completed,TOP2A,1
urethral neoplasm,DOXORUBICIN,3,Completed,TOP2A,1
refractory anemia,ETOPOSIDE,2,Unknown status,TOP2A,1
refractory anemia,IDARUBICIN,2,Unknown status,TOP2A,1
urethral neoplasm,DOXORUBICIN,1,"Active, not recruiting",TOP2A,1
ureteral neoplasm,DOXORUBICIN,2,Completed,TOP2A,1
unspecified peripheral T-cell lymphoma,ETOPOSIDE,4,Recruiting,TOP2A,1
unspecified peripheral T-cell lymphoma,ETOPOSIDE,2,Recruiting,TOP2A,1
unspecified peripheral T-cell lymphoma,ETOPOSIDE,2,Completed,TOP2A,1
relapsing-remitting multiple sclerosis,ETOPOSIDE,2,Completed,TOP2A,1
unspecified peripheral T-cell lymphoma,ETOPOSIDE,1,Recruiting,TOP2A,1
uterine leiomyosarcoma,DOXORUBICIN,3,"Active, not recruiting",TOP2A,1
prostate carcinoma,MITOXANTRONE,3,"Active, not recruiting",TOP2A,1
multiple sclerosis,MITOXANTRONE,2,"Active, not recruiting",TOP2A,1
uterine neoplasm,DOXORUBICIN,1,Recruiting,TOP2A,1
medulloblastoma,ETOPOSIDE PHOSPHATE,2,Recruiting,TOP2A,1
mesothelioma,DOXORUBICIN,2,Completed,TOP2A,1
prostate carcinoma,MITOXANTRONE,2,"Active, not recruiting",TOP2A,1
prostate carcinoma,MITOXANTRONE,2,Terminated,TOP2A,1
mesothelioma,DOXORUBICIN,3,Unknown status,TOP2A,1
metastasis,DOXORUBICIN,1,"Active, not recruiting",TOP2A,1
metastatic colorectal cancer,ALDOXORUBICIN,1,Recruiting,TOP2A,1
uterine neoplasm,DOXORUBICIN,3,Unknown status,TOP2A,1
metastatic colorectal cancer,DOXORUBICIN,2,Terminated,TOP2A,1
metastatic prostate cancer,MITOXANTRONE,2,Terminated,TOP2A,1
prostate carcinoma,MITOXANTRONE,1,Recruiting,TOP2A,1
multiple myeloma,AMRUBICIN,1,Completed,TOP2A,1
prostate carcinoma,MITOXANTRONE,2,Unknown status,TOP2A,1
multiple myeloma,DOXORUBICIN,1,"Active, not recruiting",TOP2A,1
prostate carcinoma,MITOXANTRONE,2,Withdrawn,TOP2A,1
unspecified peripheral T-cell lymphoma,DOXORUBICIN,4,Recruiting,TOP2A,1
relapsing-remitting multiple sclerosis,MITOXANTRONE,2,Terminated,TOP2A,1
unspecified peripheral T-cell lymphoma,DOXORUBICIN,4,Completed,TOP2A,1
renal carcinoma,BECATECARIN,2,Completed,TOP2A,1
prostate adenocarcinoma,MITOXANTRONE,2,Completed,TOP2A,1
rhabdomyosarcoma,DOXORUBICIN,4,Unknown status,TOP2A,1
prostate adenocarcinoma,MITOXANTRONE,1,Completed,TOP2A,1
renal cell carcinoma,DOXORUBICIN,2,Recruiting,TOP2A,1
multiple myeloma,ETOPOSIDE,2,Unknown status,TOP2A,1
multiple myeloma,ETOPOSIDE,2,Withdrawn,TOP2A,1
multiple myeloma,ETOPOSIDE,3,"Active, not recruiting",TOP2A,1
prostate adenocarcinoma,DOXORUBICIN,2,Terminated,TOP2A,1
thyroid carcinoma,DOXORUBICIN,2,"Active, not recruiting",TOP2A,1
prostate adenocarcinoma,DOXORUBICIN,2,Completed,TOP2A,1
multiple myeloma,ETOPOSIDE,3,Recruiting,TOP2A,1
multiple myeloma,ETOPOSIDE PHOSPHATE,1,Completed,TOP2A,1
multiple myeloma,IDARUBICIN,2,Unknown status,TOP2A,1
multiple myeloma,IDARUBICIN,3,Completed,TOP2A,1
multiple myeloma,MITOXANTRONE,2,Terminated,TOP2A,1
multiple myeloma,ETOPOSIDE,2,Not yet recruiting,TOP2A,1
multiple myeloma,ETOPOSIDE,2,"Active, not recruiting",TOP2A,1
renal carcinoma,ETOPOSIDE,3,Unknown status,TOP2A,1
triple-negative breast cancer,DOXORUBICIN,3,"Active, not recruiting",TOP2A,1
unspecified peripheral T-cell lymphoma,DOXORUBICIN,3,Not yet recruiting,TOP2A,1
unspecified peripheral T-cell lymphoma,DOXORUBICIN,3,Completed,TOP2A,1
unspecified peripheral T-cell lymphoma,DOXORUBICIN,3,"Active, not recruiting",TOP2A,1
unspecified peripheral T-cell lymphoma,DOXORUBICIN,2,"Active, not recruiting",TOP2A,1
unspecified peripheral T-cell lymphoma,DOXORUBICIN,1,Recruiting,TOP2A,1
unspecified peripheral T-cell lymphoma,DOXORUBICIN,1,Completed,TOP2A,1
triple-negative breast cancer,DOXORUBICIN,2,Recruiting,TOP2A,1
multiple myeloma,DOXORUBICIN,4,"Active, not recruiting",TOP2A,1
transitional cell carcinoma of kidney,DOXORUBICIN,3,Completed,TOP2A,1
multiple myeloma,DOXORUBICIN,3,"Active, not recruiting",TOP2A,1
renal carcinoma,DOXORUBICIN,3,Unknown status,TOP2A,1
prostate carcinoma,DOXORUBICIN,1,Terminated,TOP2A,1
multiple myeloma,DOXORUBICIN,3,Recruiting,TOP2A,1
renal carcinoma,ETOPOSIDE,2,Unknown status,TOP2A,1
soft tissue sarcoma,DOXORUBICIN,1,Recruiting,TOP2A,1
small intestine carcinoma,BECATECARIN,1,Completed,TOP2A,1
ovarian neoplasm,DOXORUBICIN,1,Recruiting,TOP2A,1
sarcoma,ETOPOSIDE,3,Withdrawn,TOP2A,1
sarcoma,ETOPOSIDE,3,Terminated,TOP2A,1
neuroblastoma,ETOPOSIDE,2,Unknown status,TOP2A,1
neuroblastoma,ETOPOSIDE,3,Recruiting,TOP2A,1
sarcoma,ETOPOSIDE,3,Recruiting,TOP2A,1
neuroblastoma,ETOPOSIDE PHOSPHATE,2,Completed,TOP2A,1
neuromyelitis optica,MITOXANTRONE,4,Unknown status,TOP2A,1
nodular sclerosis Hodgkin lymphoma,DOXORUBICIN,2,"Active, not recruiting",TOP2A,1
nodular sclerosis Hodgkin lymphoma,DOXORUBICIN,2,Completed,TOP2A,1
nodular sclerosis Hodgkin lymphoma,DOXORUBICIN,3,Unknown status,TOP2A,1
nodular sclerosis Hodgkin lymphoma,ETOPOSIDE PHOSPHATE,3,Unknown status,TOP2A,1
non-Hodgkins lymphoma,DAUNORUBICIN,3,Completed,TOP2A,1
ovarian carcinoma,DOXORUBICIN,1,Not yet recruiting,TOP2A,1
sarcoma,ETOPOSIDE,3,"Active, not recruiting",TOP2A,1
sarcoma,DOXORUBICIN,3,"Active, not recruiting",TOP2A,1
non-Hodgkins lymphoma,DOXORUBICIN,1,Recruiting,TOP2A,1
non-Hodgkins lymphoma,DOXORUBICIN,2,"Active, not recruiting",TOP2A,1
ovarian carcinoma,BECATECARIN,2,Terminated,TOP2A,1
sarcoma,DOXORUBICIN,2,Withdrawn,TOP2A,1
neuroblastoma,ETOPOSIDE,2,"Active, not recruiting",TOP2A,1
ovarian neoplasm,DOXORUBICIN,1,Completed,TOP2A,1
secondary progressive multiple sclerosis,MITOXANTRONE,3,Terminated,TOP2A,1
sarcoma,DOXORUBICIN,1,"Active, not recruiting",TOP2A,1
sarcoma,DOXORUBICIN,1,Not yet recruiting,TOP2A,1
sarcoma,DOXORUBICIN,1,Suspended,TOP2A,1
neuroblastoma,DOXORUBICIN,2,Terminated,TOP2A,1
small cell lung carcinoma,DOXORUBICIN,3,"Active, not recruiting",TOP2A,1
small cell lung carcinoma,DOXORUBICIN,2,Completed,TOP2A,1
small cell lung carcinoma,DOXORUBICIN,1,Terminated,TOP2A,1
small cell lung carcinoma,DOXORUBICIN,1,"Active, not recruiting",TOP2A,1
neuroblastoma,DOXORUBICIN,3,Recruiting,TOP2A,1
small cell lung carcinoma,BECATECARIN,2,Terminated,TOP2A,1
small cell lung carcinoma,AMRUBICIN,3,Terminated,TOP2A,1
small cell lung carcinoma,AMRUBICIN,3,Completed,TOP2A,1
ovarian carcinoma,DOXORUBICIN,1,Withdrawn,TOP2A,1
small cell lung carcinoma,AMRUBICIN,2,Terminated,TOP2A,1
small cell lung carcinoma,ALDOXORUBICIN,2,Withdrawn,TOP2A,1
small cell lung carcinoma,ALDOXORUBICIN,2,Unknown status,TOP2A,1
neuroblastoma,ETOPOSIDE,1,Unknown status,TOP2A,1
non-Hodgkins lymphoma,DOXORUBICIN,2,Unknown status,TOP2A,1
sarcoma,ETOPOSIDE,2,"Active, not recruiting",TOP2A,1
osteosarcoma,ETOPOSIDE,3,Completed,TOP2A,1
non-Hodgkins lymphoma,DOXORUBICIN,3,Recruiting,TOP2A,1
non-small cell lung carcinoma,ALDOXORUBICIN,2,Not yet recruiting,TOP2A,1
non-small cell lung carcinoma,DOXORUBICIN,1,Unknown status,TOP2A,1
non-small cell lung carcinoma,DOXORUBICIN,2,Not yet recruiting,TOP2A,1
sarcoma,DOXORUBICIN,3,Terminated,TOP2A,1
osteosarcoma,DOXORUBICIN,1,Terminated,TOP2A,1
non-small cell lung carcinoma,ETOPOSIDE,1,Recruiting,TOP2A,1
osteosarcoma,DOXORUBICIN,1,Completed,TOP2A,1
non-small cell lung carcinoma,ETOPOSIDE,1,Unknown status,TOP2A,1
sarcoma,DOXORUBICIN,3,Withdrawn,TOP2A,1
optic nerve glioblastoma,ETOPOSIDE,1,Recruiting,TOP2A,1
optic nerve glioblastoma,DOXORUBICIN,1,Recruiting,TOP2A,1
oligodendroglioma,ETOPOSIDE,1,Recruiting,TOP2A,1
non-small cell lung carcinoma,ETOPOSIDE,2,Unknown status,TOP2A,1
non-small cell lung carcinoma,ETOPOSIDE,2,Withdrawn,TOP2A,1
oligodendroglioma,DOXORUBICIN,1,Recruiting,TOP2A,1
non-small cell lung carcinoma,ETOPOSIDE,3,Terminated,TOP2A,1
non-small cell lung carcinoma,VOSAROXIN,2,Completed,TOP2A,1
non-Hodgkins lymphoma,MITOXANTRONE,3,Completed,TOP2A,1
sarcoma,ETOPOSIDE,1,"Active, not recruiting",TOP2A,1
non-Hodgkins lymphoma,MITOXANTRONE,1,Unknown status,TOP2A,1
non-Hodgkins lymphoma,ETOPOSIDE,2,"Active, not recruiting",TOP2A,1
non-Hodgkins lymphoma,DOXORUBICIN,3,Terminated,TOP2A,1
non-Hodgkins lymphoma,DOXORUBICIN,4,Completed,TOP2A,1
non-Hodgkins lymphoma,DOXORUBICIN,4,Unknown status,TOP2A,1
osteosarcoma,ETOPOSIDE,3,"Active, not recruiting",TOP2A,1
osteosarcoma,ETOPOSIDE,1,Terminated,TOP2A,1
non-Hodgkins lymphoma,ETOPOSIDE,1,Terminated,TOP2A,1
non-Hodgkins lymphoma,ETOPOSIDE,1,Withdrawn,TOP2A,1
osteosarcoma,DOXORUBICIN,3,Completed,TOP2A,1
non-Hodgkins lymphoma,IDARUBICIN,3,Recruiting,TOP2A,1
osteosarcoma,DOXORUBICIN,3,"Active, not recruiting",TOP2A,1
non-Hodgkins lymphoma,ETOPOSIDE,3,Completed,TOP2A,1
osteosarcoma,DOXORUBICIN,2,Unknown status,TOP2A,1
non-Hodgkins lymphoma,ETOPOSIDE,4,Unknown status,TOP2A,1
non-Hodgkins lymphoma,ETOPOSIDE PHOSPHATE,1,Completed,TOP2A,1
non-Hodgkins lymphoma,ETOPOSIDE PHOSPHATE,2,Completed,TOP2A,1
sarcoma,DOXORUBICIN,3,Not yet recruiting,TOP2A,1
sarcoma,DAUNORUBICIN,3,Completed,TOP2A,1
small cell lung carcinoma,ETOPOSIDE,2,Suspended,TOP2A,1
neuroblastoma,BECATECARIN,2,Completed,TOP2A,1
small cell lung carcinoma,ETOPOSIDE,3,Terminated,TOP2A,1
neoplasm,AMSACRINE,4,n/a,TOP2A,1
neoplasm,BECATECARIN,1,Terminated,TOP2A,1
neoplasm,DAUNORUBICIN,4,n/a,TOP2A,1
rhabdomyosarcoma,ETOPOSIDE,3,Terminated,TOP2A,1
rhabdomyosarcoma,ETOPOSIDE PHOSPHATE,2,Recruiting,TOP2A,1
ovarian carcinoma,ETOPOSIDE,2,"Active, not recruiting",TOP2A,1
neoplasm,DOXORUBICIN,1,Unknown status,TOP2A,1
neoplasm,DOXORUBICIN,3,Completed,TOP2A,1
neoplasm,DOXORUBICIN,3,Unknown status,TOP2A,1
neoplasm,DOXORUBICIN,4,n/a,TOP2A,1
neoplasm,ETOPOSIDE,0,Terminated,TOP2A,1
small cell lung carcinoma,VOSAROXIN,2,Completed,TOP2A,1
neoplasm,ETOPOSIDE,1,Not yet recruiting,TOP2A,1
ovarian carcinoma,ETOPOSIDE,1,Completed,TOP2A,1
small cell lung carcinoma,ETOPOSIDE,4,Unknown status,TOP2A,1
small cell lung carcinoma,ETOPOSIDE,3,Withdrawn,TOP2A,1
neoplasm,ETOPOSIDE,1,Recruiting,TOP2A,1
neoplasm,AMRUBICIN,4,n/a,TOP2A,1
neoplasm,AMRUBICIN,1,Completed,TOP2A,1
rhabdomyosarcoma,ETOPOSIDE,2,Recruiting,TOP2A,1
ovarian carcinoma,ETOPOSIDE,2,Not yet recruiting,TOP2A,1
ovarian carcinoma,MITOXANTRONE,3,Terminated,TOP2A,1
ovarian carcinoma,MITOXANTRONE,2,Completed,TOP2A,1
ovarian carcinoma,ETOPOSIDE PHOSPHATE,1,Unknown status,TOP2A,1
myeloid sarcoma,DAUNORUBICIN,3,"Active, not recruiting",TOP2A,1
soft tissue sarcoma,DOXORUBICIN,1,"Active, not recruiting",TOP2A,1
myeloid sarcoma,ETOPOSIDE,3,"Active, not recruiting",TOP2A,1
ovarian carcinoma,ETOPOSIDE,2,Recruiting,TOP2A,1
soft tissue sarcoma,AMRUBICIN,2,Completed,TOP2A,1
nasopharyngeal neoplasm,DOXORUBICIN,2,Terminated,TOP2A,1
myeloid sarcoma,MITOXANTRONE,3,"Active, not recruiting",TOP2A,1
rhabdomyosarcoma,ETOPOSIDE,2,Completed,TOP2A,1
small intestine carcinoma,ETOPOSIDE,1,Completed,TOP2A,1
myeloproliferative disorder,DAUNORUBICIN,3,Completed,TOP2A,1
myeloproliferative disorder,DOXORUBICIN,1,Completed,TOP2A,1
myeloproliferative disorder,ETOPOSIDE,1,Completed,TOP2A,1
oligoastrocytoma,DOXORUBICIN,1,Recruiting,TOP2A,1
salivary gland neoplasm,DOXORUBICIN,2,Recruiting,TOP2A,1
neoplasm,ETOPOSIDE,1,Terminated,TOP2A,1
neoplasm of mature T-cells or NK-cells,ETOPOSIDE,2,Recruiting,TOP2A,1
small cell lung carcinoma,ETOPOSIDE,3,Recruiting,TOP2A,1
ovarian carcinoma,DOXORUBICIN,2,Withdrawn,TOP2A,1
neoplasm of mature B-cells,DOXORUBICIN,2,Unknown status,TOP2A,1
sarcoma,ALDOXORUBICIN,2,Unknown status,TOP2A,1
sarcoma,ALDOXORUBICIN,3,Completed,TOP2A,1
neoplasm of mature B-cells,DOXORUBICIN,3,Completed,TOP2A,1
neoplasm of mature B-cells,DOXORUBICIN,3,Terminated,TOP2A,1
neoplasm of mature B-cells,DOXORUBICIN,3,Unknown status,TOP2A,1
neoplasm of mature B-cells,ETOPOSIDE,1,"Active, not recruiting",TOP2A,1
neoplasm of mature B-cells,ETOPOSIDE,1,Terminated,TOP2A,1
neoplasm of mature B-cells,ETOPOSIDE,2,"Active, not recruiting",TOP2A,1
neoplasm of mature B-cells,ETOPOSIDE,2,Completed,TOP2A,1
small cell lung carcinoma,ETOPOSIDE,2,Terminated,TOP2A,1
neoplasm of mature B-cells,ETOPOSIDE,2,Recruiting,TOP2A,1
neoplasm of mature B-cells,ETOPOSIDE,3,Recruiting,TOP2A,1
sarcoma,DAUNORUBICIN,1,Terminated,TOP2A,1
neoplasm of mature B-cells,MITOXANTRONE,3,Terminated,TOP2A,1
neoplasm of mature T-cells or NK-cells,ETOPOSIDE,2,Completed,TOP2A,1
small cell lung carcinoma,ETOPOSIDE,2,Withdrawn,TOP2A,1
