disease,drug,phase,status,target,num_ev_strings
renal cell carcinoma,APITOLISIB,2,Completed,PIK3R5,1
nephrotic syndrome,MYCOPHENOLATE MOFETIL,4,Completed,IMPDH2,1
renal cell carcinoma,ATEZOLIZUMAB,1,Recruiting,CD274,1
renal carcinoma,FLUDARABINE PHOSPHATE,2,Terminated,POLD2,1
renal carcinoma,FLUDARABINE PHOSPHATE,2,Terminated,POLD3,1
renal carcinoma,FLUDARABINE PHOSPHATE,2,Terminated,POLD4,1
renal carcinoma,FLUDARABINE PHOSPHATE,2,Terminated,POLE,1
renal carcinoma,FLUDARABINE PHOSPHATE,2,Terminated,POLE2,1
renal cell carcinoma,ATEZOLIZUMAB,2,Completed,CD274,1
renal cell carcinoma,ATEZOLIZUMAB,3,"Active, not recruiting",CD274,1
renal cell carcinoma,ATEZOLIZUMAB,3,Recruiting,CD274,1
renal carcinoma,FLUDARABINE PHOSPHATE,1,Terminated,POLE2,1
renal carcinoma,FLUDARABINE PHOSPHATE,1,Terminated,POLD4,1
renal carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB2A,1
renal carcinoma,ENTINOSTAT,1,Recruiting,HDAC11,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE4B,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE4A,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE3B,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE3A,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE2A,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE1C,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE1B,1
renal carcinoma,ENTINOSTAT,1,Recruiting,HDAC2,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,ADORA2B,1
renal carcinoma,ENTINOSTAT,1,Recruiting,HDAC3,1
renal carcinoma,ENTINOSTAT,1,Recruiting,HDAC4,1
renal carcinoma,ENTINOSTAT,1,Recruiting,HDAC5,1
renal carcinoma,ENTINOSTAT,1,Recruiting,HDAC6,1
renal carcinoma,ENTINOSTAT,1,Recruiting,HDAC7,1
renal carcinoma,ENTINOSTAT,1,Recruiting,HDAC8,1
renal carcinoma,ENTINOSTAT,1,Recruiting,HDAC9,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE4C,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE4D,1
renal carcinoma,ENTINOSTAT,1,Recruiting,HDAC10,1
renal carcinoma,ENTINOSTAT,1,Recruiting,HDAC1,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE6H,1
renal carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB2B,1
renal carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB3,1
renal carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB4A,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE6G,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE6D,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE6C,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE6B,1
renal carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB4B,1
renal carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB6,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE6A,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE5A,1
renal carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB8,1
nephrotic syndrome,RITUXIMAB,3,Recruiting,MS4A1,1
renal carcinoma,DOXORUBICIN,3,Unknown status,TOP2A,1
renal carcinoma,ERLOTINIB,1,"Active, not recruiting",EGFR,1
renal carcinoma,ESTRAMUSTINE PHOSPHATE,2,Completed,ESR2,1
renal carcinoma,ETOPOSIDE,2,Unknown status,TOP2A,1
renal carcinoma,VINORELBINE,2,Completed,TUBB8,1
renal carcinoma,ZOLEDRONIC ACID,2,Terminated,FDPS,1
renal cell carcinoma,AFLIBERCEPT,2,Completed,PGF,1
renal cell carcinoma,AFLIBERCEPT,2,Completed,VEGFA,1
renal cell carcinoma,ALDESLEUKIN,1,"Active, not recruiting",IL2RA,1
renal cell carcinoma,ALDESLEUKIN,1,"Active, not recruiting",IL2RB,1
renal cell carcinoma,ALDESLEUKIN,1,Completed,IL2RA,1
renal cell carcinoma,ALDESLEUKIN,1,Completed,IL2RB,1
renal carcinoma,FLUDARABINE PHOSPHATE,1,Terminated,POLD2,1
renal carcinoma,FLUDARABINE PHOSPHATE,1,Terminated,POLD3,1
renal cell carcinoma,ALDESLEUKIN,1,Unknown status,IL2RA,1
renal cell carcinoma,ALDESLEUKIN,1,Unknown status,IL2RB,1
renal cell carcinoma,ALDESLEUKIN,1,Withdrawn,IL2RA,1
renal cell carcinoma,ALDESLEUKIN,1,Withdrawn,IL2RB,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE1A,1
nephrotic syndrome,PENTOXIFYLLINE,3,Completed,PDE10A,1
renal carcinoma,ZOLEDRONIC ACID,1,Completed,FDPS,1
renal carcinoma,FLUDARABINE PHOSPHATE,1,Terminated,POLD1,1
renal carcinoma,ETOPOSIDE,2,Unknown status,TOP2B,1
renal carcinoma,FLUDARABINE PHOSPHATE,1,Terminated,POLA2,1
renal carcinoma,ETOPOSIDE,3,Unknown status,TOP2A,1
renal carcinoma,ETOPOSIDE,3,Unknown status,TOP2B,1
renal carcinoma,EVEROLIMUS,3,"Active, not recruiting",FKBP1A,1
renal carcinoma,VINORELBINE,2,Completed,TUBB,1
renal carcinoma,VINORELBINE,2,Completed,TUBB1,1
renal carcinoma,VINORELBINE,2,Completed,TUBB2A,1
renal carcinoma,VINORELBINE,2,Completed,TUBB2B,1
renal carcinoma,VINORELBINE,2,Completed,TUBB3,1
renal carcinoma,VINORELBINE,2,Completed,TUBB4A,1
renal carcinoma,VINORELBINE,2,Completed,TUBB4B,1
renal carcinoma,VINORELBINE,2,Completed,TUBB6,1
renal carcinoma,FILGRASTIM,1,Completed,CSF3R,1
renal carcinoma,FILGRASTIM,1,Terminated,CSF3R,1
renal carcinoma,FILGRASTIM,2,Completed,CSF3R,1
renal carcinoma,FLUDARABINE PHOSPHATE,1,Terminated,POLA1,1
renal carcinoma,FLUDARABINE PHOSPHATE,2,Withdrawn,POLD4,1
renal carcinoma,SUNITINIB,2,Terminated,FLT4,1
renal carcinoma,TEMSIROLIMUS,2,"Active, not recruiting",FKBP1A,1
renal carcinoma,MYCOPHENOLATE MOFETIL,2,Terminated,IMPDH1,1
papillary renal cell carcinoma,SUNITINIB,2,Recruiting,KDR,1
papillary renal cell carcinoma,SUNITINIB,2,Recruiting,FLT4,1
renal carcinoma,IMATINIB,2,Terminated,PDGFRB,1
renal carcinoma,IMATINIB,2,Terminated,KIT,1
renal carcinoma,IMATINIB,2,Terminated,ABL1,1
renal carcinoma,IMATINIB,2,Completed,PDGFRB,1
renal carcinoma,IMATINIB,2,Completed,KIT,1
renal carcinoma,IMATINIB,2,Completed,ABL1,1
renal carcinoma,ALDESLEUKIN,2,"Active, not recruiting",IL2RB,1
papillary renal cell carcinoma,SUNITINIB,2,Recruiting,FLT3,1
papillary renal cell carcinoma,SUNITINIB,2,Recruiting,FLT1,1
papillary renal cell carcinoma,SUNITINIB,2,Recruiting,CSF1R,1
papillary renal cell carcinoma,SORAFENIB,2,Terminated,RET,1
papillary renal cell carcinoma,SORAFENIB,2,Terminated,RAF1,1
papillary renal cell carcinoma,SORAFENIB,2,Terminated,PDGFRB,1
papillary renal cell carcinoma,SORAFENIB,2,Terminated,KIT,1
papillary renal cell carcinoma,SORAFENIB,2,Terminated,KDR,1
renal carcinoma,INTERFERON ALFA-2A,3,Completed,IFNAR1,1
renal carcinoma,INTERFERON ALFA-2A,3,Completed,IFNAR2,1
papillary renal cell carcinoma,SUNITINIB,2,Recruiting,KIT,1
renal carcinoma,ISOTRETINOIN,1,Completed,RARG,1
renal carcinoma,MYCOPHENOLATE MOFETIL,2,Completed,IMPDH1,1
renal carcinoma,MUROMONAB-CD3,2,Unknown status,CD3E,1
renal carcinoma,METHOTREXATE,2,Unknown status,DHFR,1
renal carcinoma,MEDROXYPROGESTERONE ACETATE,3,Completed,PGR,1
renal carcinoma,ISOTRETINOIN,3,Completed,RARG,1
renal carcinoma,ISOTRETINOIN,3,Completed,RARB,1
renal carcinoma,ISOTRETINOIN,3,Completed,RARA,1
renal carcinoma,ISOTRETINOIN,1,Completed,RARB,1
renal carcinoma,INTERFERON ALFA-2B,2,Withdrawn,IFNAR1,1
renal carcinoma,ISOTRETINOIN,1,Completed,RARA,1
renal carcinoma,IPILIMUMAB,2,Completed,CTLA4,1
renal carcinoma,IPILIMUMAB,1,Not yet recruiting,CTLA4,1
renal carcinoma,IODINE I 124 GIRENTUXIMAB,2,Unknown status,CA9,1
renal carcinoma,INTERFERON ALFA-2B,2,Withdrawn,IFNAR2,1
papillary renal cell carcinoma,SUNITINIB,2,Recruiting,PDGFRB,1
papillary renal cell carcinoma,SUNITINIB,2,Recruiting,PDGFRA,1
papillary renal cell carcinoma,SORAFENIB,2,Terminated,FLT4,1
papillary renal cell carcinoma,SORAFENIB,2,Terminated,FLT3,1
renal carcinoma,HISTAMINE,2,Unknown status,HRH1,1
renal carcinoma,GEMCITABINE,2,Unknown status,POLA2,1
papillary renal cell carcinoma,SORAFENIB,1,Completed,FLT3,1
renal carcinoma,GEMCITABINE,2,Unknown status,POLE2,1
renal carcinoma,GEMCITABINE,2,Unknown status,POLE,1
renal carcinoma,GEMCITABINE,2,Unknown status,POLD4,1
renal carcinoma,GEMCITABINE,2,Unknown status,POLD3,1
renal carcinoma,GEMCITABINE,2,Unknown status,POLD2,1
renal carcinoma,GEMCITABINE,2,Unknown status,POLD1,1
renal carcinoma,GEMCITABINE,2,Unknown status,POLA1,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRA5,1
renal carcinoma,ALDESLEUKIN,2,Terminated,IL2RA,1
renal carcinoma,ALDESLEUKIN,2,Terminated,IL2RB,1
renal carcinoma,ALDESLEUKIN,4,Completed,IL2RA,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRA6,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRB1,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRB2,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRB3,1
papillary renal cell carcinoma,SORAFENIB,1,Completed,FLT4,1
renal carcinoma,GEMCITABINE,2,Unknown status,POLE3,1
renal carcinoma,GIRENTUXIMAB,3,Completed,CA9,1
papillary renal cell carcinoma,SORAFENIB,1,Completed,KDR,1
renal carcinoma,GEMCITABINE,2,Unknown status,RRM1,1
papillary renal cell carcinoma,SORAFENIB,2,Terminated,FLT1,1
papillary renal cell carcinoma,SORAFENIB,2,Terminated,BRAF,1
papillary renal cell carcinoma,SORAFENIB,1,Completed,RET,1
papillary renal cell carcinoma,SORAFENIB,1,Completed,RAF1,1
papillary renal cell carcinoma,SORAFENIB,1,Completed,PDGFRB,1
papillary renal cell carcinoma,SORAFENIB,1,Completed,KIT,1
renal carcinoma,SEMAXANIB,2,Completed,FLT4,1
renal carcinoma,GEMCITABINE,2,Unknown status,PRIM1,1
renal carcinoma,SEMAXANIB,2,Completed,KDR,1
renal carcinoma,SEMAXANIB,2,Completed,KIT,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRA1,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRA2,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRA3,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRA4,1
renal carcinoma,GEMCITABINE,2,Unknown status,PRIM2,1
renal carcinoma,MYCOPHENOLATE MOFETIL,2,Completed,IMPDH2,1
renal carcinoma,MYCOPHENOLATE MOFETIL,2,Terminated,IMPDH2,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRE,1
renal carcinoma,MYCOPHENOLATE MOFETIL,2,Unknown status,IMPDH1,1
renal carcinoma,PACLITAXEL,2,Completed,TUBB8,1
renal carcinoma,PACLITAXEL,2,Completed,TUBB6,1
renal carcinoma,PACLITAXEL,2,Completed,TUBB4B,1
renal carcinoma,PACLITAXEL,2,Completed,TUBB4A,1
renal carcinoma,PACLITAXEL,2,Completed,TUBB3,1
renal carcinoma,PACLITAXEL,2,Completed,TUBB2B,1
renal carcinoma,PEGINTERFERON ALFA-2A,1,Completed,IFNAR1,1
renal carcinoma,PEGINTERFERON ALFA-2A,1,Completed,IFNAR2,1
renal carcinoma,PEGINTERFERON ALFA-2B,1,Terminated,IFNAR1,1
renal carcinoma,PEGINTERFERON ALFA-2B,1,Terminated,IFNAR2,1
renal carcinoma,PEGINTERFERON ALFA-2B,2,Completed,IFNAR1,1
renal carcinoma,PEGINTERFERON ALFA-2B,2,Completed,IFNAR2,1
renal carcinoma,ALDESLEUKIN,0,Completed,IL2RB,1
renal carcinoma,ALDESLEUKIN,0,Completed,IL2RA,1
renal carcinoma,PACLITAXEL,2,Completed,TUBB2A,1
renal carcinoma,PACLITAXEL,2,Completed,TUBB1,1
renal carcinoma,PEMBROLIZUMAB,2,"Active, not recruiting",PDCD1,1
renal carcinoma,PACLITAXEL,2,Unknown status,TUBB,1
renal carcinoma,PACLITAXEL,2,Unknown status,TUBB1,1
renal carcinoma,PACLITAXEL,2,Unknown status,TUBB2A,1
renal carcinoma,PAZOPANIB,1,Completed,ITK,1
renal carcinoma,PACLITAXEL,2,Unknown status,TUBB8,1
renal carcinoma,PANITUMUMAB,1,Completed,EGFR,1
renal carcinoma,PAZOPANIB,1,Completed,CSF1R,1
renal carcinoma,PAZOPANIB,1,Completed,FGFR1,1
renal carcinoma,PAZOPANIB,1,Completed,FGFR3,1
renal carcinoma,PAZOPANIB,1,Completed,FLT1,1
renal carcinoma,PAZOPANIB,1,Completed,FLT4,1
renal carcinoma,PAZOPANIB,1,Completed,KDR,1
renal carcinoma,PACLITAXEL,2,Unknown status,TUBB2B,1
renal carcinoma,PAZOPANIB,1,Completed,KIT,1
renal carcinoma,PAZOPANIB,1,Completed,LCK,1
renal carcinoma,PAZOPANIB,1,Completed,PDGFRA,1
renal carcinoma,PAZOPANIB,1,Completed,PDGFRB,1
renal carcinoma,PACLITAXEL,2,Unknown status,TUBB4A,1
renal carcinoma,PACLITAXEL,2,Unknown status,TUBB3,1
renal carcinoma,ALDESLEUKIN,1,Terminated,IL2RA,1
renal carcinoma,PENTOSTATIN,1,Completed,ADA,1
renal carcinoma,PREDNISONE,2,Completed,NR3C1,1
renal carcinoma,PREDNISONE,2,Terminated,NR3C1,1
renal carcinoma,ORANTINIB,1,Unknown status,KDR,1
renal carcinoma,SARGRAMOSTIM,2,Terminated,CSF2RA,1
renal carcinoma,SARGRAMOSTIM,2,Unknown status,CSF2RA,1
renal carcinoma,SELUMETINIB,1,"Active, not recruiting",MAP2K1,1
renal carcinoma,SELUMETINIB,1,"Active, not recruiting",MAP2K2,1
renal carcinoma,SEMAXANIB,2,Completed,FLT1,1
papillary renal cell carcinoma,SUNITINIB,2,Recruiting,RET,1
renal carcinoma,ORANTINIB,1,Unknown status,PDGFRA,1
renal carcinoma,ORANTINIB,1,Unknown status,FGFR4,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRQ,1
renal carcinoma,ORANTINIB,1,Unknown status,FGFR3,1
renal carcinoma,ORANTINIB,1,Unknown status,FGFR2,1
renal carcinoma,ORANTINIB,1,Unknown status,FGFR1,1
renal carcinoma,ALDESLEUKIN,1,Terminated,IL2RB,1
renal carcinoma,ALDESLEUKIN,2,"Active, not recruiting",IL2RA,1
renal carcinoma,MYCOPHENOLATE MOFETIL,2,Withdrawn,IMPDH1,1
renal carcinoma,MYCOPHENOLATE MOFETIL,2,Unknown status,IMPDH2,1
renal carcinoma,SARGRAMOSTIM,2,Completed,CSF2RA,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRP,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRA1,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRA6,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRA2,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRA3,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRA4,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRA5,1
renal artery obstruction,ROSUVASTATIN,2,Completed,HMGCR,1
renal carcinoma,PACLITAXEL,2,Completed,TUBB,1
renal carcinoma,ORANTINIB,1,Unknown status,PDGFRB,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRB1,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRG3,1
papillary renal cell carcinoma,TIVANTINIB,2,Completed,MET,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRB2,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRB3,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRD,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRE,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRG1,1
renal carcinoma,PROPOFOL,4,Recruiting,GABRG2,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRD,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRG1,1
renal carcinoma,TEMSIROLIMUS,1,Completed,FKBP1A,1
renal carcinoma,SORAFENIB,3,Completed,FLT4,1
renal carcinoma,GEMCITABINE,2,"Active, not recruiting",POLD3,1
papillary renal cell carcinoma,CRIZOTINIB,2,Recruiting,MET,1
renal carcinoma,GEMCITABINE,2,"Active, not recruiting",POLD2,1
renal carcinoma,GEMCITABINE,2,"Active, not recruiting",POLD1,1
papillary renal cell carcinoma,CRIZOTINIB,2,Recruiting,ALK,1
renal carcinoma,GEMCITABINE,2,"Active, not recruiting",POLA2,1
renal carcinoma,GEMCITABINE,2,"Active, not recruiting",POLA1,1
renal carcinoma,GEFITINIB,2,Terminated,EGFR,1
renal carcinoma,FLUOROURACIL,2,Unknown status,TYMS,1
renal carcinoma,FLUOROURACIL,1,Completed,TYMS,1
renal carcinoma,FLUDARABINE PHOSPHATE,2,Withdrawn,RRM1,1
papillary renal cell carcinoma,CAROTUXIMAB,2,Completed,ENG,1
papillary renal cell carcinoma,CAPMATINIB,2,Recruiting,MET,1
papillary renal cell carcinoma,CABOZANTINIB,2,Recruiting,MET,1
papillary renal cell carcinoma,CABOZANTINIB,2,Recruiting,KDR,1
papillary renal cell carcinoma,CABOZANTINIB,2,Not yet recruiting,MET,1
papillary renal cell carcinoma,CABOZANTINIB,2,Not yet recruiting,KDR,1
papillary renal cell carcinoma,ERLOTINIB,2,Completed,EGFR,1
papillary renal cell carcinoma,PAZOPANIB,2,"Active, not recruiting",CSF1R,1
papillary renal cell carcinoma,PAZOPANIB,2,"Active, not recruiting",FGFR1,1
renal carcinoma,SUNITINIB,1,Terminated,FLT3,1
renal carcinoma,SORAFENIB,3,Completed,KIT,1
renal carcinoma,SORAFENIB,3,Completed,PDGFRB,1
renal carcinoma,SORAFENIB,3,Completed,RAF1,1
renal carcinoma,GEMCITABINE,2,"Active, not recruiting",POLE3,1
renal carcinoma,SORAFENIB,3,Completed,RET,1
renal carcinoma,SUNITINIB,1,Terminated,CSF1R,1
renal carcinoma,SUNITINIB,1,Terminated,FLT1,1
renal carcinoma,SUNITINIB,1,Terminated,FLT4,1
renal carcinoma,SUNITINIB,1,Terminated,RET,1
renal carcinoma,SUNITINIB,1,Terminated,KDR,1
renal carcinoma,GEMCITABINE,2,"Active, not recruiting",POLE2,1
renal carcinoma,SUNITINIB,1,Terminated,KIT,1
renal carcinoma,GEMCITABINE,2,"Active, not recruiting",POLE,1
renal carcinoma,SUNITINIB,1,Terminated,PDGFRA,1
renal carcinoma,GEMCITABINE,2,"Active, not recruiting",POLD4,1
renal carcinoma,SUNITINIB,1,Terminated,PDGFRB,1
papillary renal cell carcinoma,BEVACIZUMAB,2,Completed,VEGFA,1
papillary renal cell carcinoma,BEVACIZUMAB,1,Completed,VEGFA,1
papillary renal cell carcinoma,AXITINIB,2,"Active, not recruiting",KDR,1
renal carcinoma,TACROLIMUS,2,Withdrawn,FKBP1A,1
renal carcinoma,DACTOLISIB,1,Terminated,PIK3R3,1
renal carcinoma,DACTOLISIB,1,Terminated,PIK3R5,1
papillary renal cell carcinoma,AXITINIB,2,"Active, not recruiting",FLT1,1
nephrotic syndrome,TRIAMTERENE,4,n/a,SCNN1A,1
nephrotic syndrome,TACROLIMUS,4,Recruiting,FKBP1A,1
renal carcinoma,DENILEUKIN DIFTITOX,0,Completed,EEF2,1
renal carcinoma,DENILEUKIN DIFTITOX,0,Completed,IL2RA,1
renal carcinoma,TANESPIMYCIN,1,Completed,HSP90AA1,1
renal carcinoma,DACTOLISIB,1,Terminated,PIK3R1,1
renal carcinoma,TANESPIMYCIN,1,Completed,HSP90AB1,1
renal carcinoma,FLUDARABINE PHOSPHATE,2,Withdrawn,POLE,1
nephrotic syndrome,RITUXIMAB,4,Recruiting,MS4A1,1
nephrotic syndrome,RITUXIMAB,3,Terminated,MS4A1,1
renal carcinoma,TANESPIMYCIN,2,Completed,HSP90AA1,1
renal carcinoma,TANESPIMYCIN,2,Completed,HSP90AB1,1
renal carcinoma,TEMSIROLIMUS,1,"Active, not recruiting",FKBP1A,1
renal carcinoma,DACTOLISIB,1,Terminated,PIK3R2,1
renal carcinoma,DACTOLISIB,1,Terminated,PIK3CG,1
papillary renal cell carcinoma,AXITINIB,2,"Active, not recruiting",FLT4,1
renal carcinoma,FLUDARABINE PHOSPHATE,2,Withdrawn,POLE3,1
renal carcinoma,FLUDARABINE PHOSPHATE,2,Withdrawn,PRIM2,1
renal carcinoma,FLUDARABINE PHOSPHATE,2,Withdrawn,PRIM1,1
renal carcinoma,SUNITINIB,2,Terminated,CSF1R,1
renal carcinoma,SUNITINIB,2,Terminated,FLT1,1
renal carcinoma,SUNITINIB,2,Terminated,FLT3,1
renal carcinoma,DACTOLISIB,1,Terminated,MTOR,1
renal carcinoma,DACTOLISIB,1,Terminated,PIK3CA,1
renal carcinoma,PACLITAXEL,2,Unknown status,TUBB6,1
renal carcinoma,DACTOLISIB,1,Terminated,PIK3CD,1
renal carcinoma,SUNITINIB,2,Terminated,KDR,1
renal carcinoma,FLUDARABINE PHOSPHATE,2,Withdrawn,POLE2,1
renal carcinoma,SUNITINIB,2,Terminated,KIT,1
renal carcinoma,SUNITINIB,2,Terminated,PDGFRA,1
renal carcinoma,SUNITINIB,2,Terminated,PDGFRB,1
renal carcinoma,SUNITINIB,2,Terminated,RET,1
renal carcinoma,DACTOLISIB,1,Terminated,PIK3CB,1
renal carcinoma,SORAFENIB,3,Completed,KDR,1
renal carcinoma,SORAFENIB,3,Completed,FLT3,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRG2,1
renal carcinoma,CYCLOSPORINE,2,Terminated,PPIA,1
renal carcinoma,SORAFENIB,0,Completed,BRAF,1
renal carcinoma,SORAFENIB,0,Completed,FLT1,1
renal carcinoma,SORAFENIB,0,Completed,FLT3,1
renal carcinoma,SORAFENIB,0,Completed,FLT4,1
renal carcinoma,SORAFENIB,0,Completed,KDR,1
renal carcinoma,SORAFENIB,0,Completed,KIT,1
renal carcinoma,SORAFENIB,0,Completed,PDGFRB,1
renal carcinoma,SORAFENIB,0,Completed,RAF1,1
renal carcinoma,SORAFENIB,0,Completed,RET,1
papillary renal cell carcinoma,SAVOLITINIB,2,Recruiting,MET,1
renal carcinoma,ATEZOLIZUMAB,2,Recruiting,CD274,1
renal carcinoma,ATRASENTAN,2,Completed,EDNRA,1
papillary renal cell carcinoma,PAZOPANIB,2,"Active, not recruiting",PDGFRB,1
papillary renal cell carcinoma,PAZOPANIB,2,"Active, not recruiting",PDGFRA,1
papillary renal cell carcinoma,PAZOPANIB,2,"Active, not recruiting",LCK,1
papillary renal cell carcinoma,PAZOPANIB,2,"Active, not recruiting",KIT,1
renal carcinoma,AXITINIB,2,"Active, not recruiting",FLT1,1
renal carcinoma,SILTUXIMAB,2,Withdrawn,IL6,1
renal carcinoma,SEVOFLURANE,4,Recruiting,KCNK9,1
renal carcinoma,SEVOFLURANE,4,Recruiting,KCNK3,1
renal carcinoma,ALDESLEUKIN,4,Completed,IL2RB,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRG3,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRP,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GABRQ,1
renal carcinoma,SEVOFLURANE,4,Recruiting,GLRA1,1
renal carcinoma,SEVOFLURANE,4,Recruiting,KCNK10,1
papillary renal cell carcinoma,SORAFENIB,1,Completed,FLT1,1
renal carcinoma,SEVOFLURANE,4,Recruiting,KCNK18,1
renal carcinoma,ALEMTUZUMAB,2,"Active, not recruiting",CD52,1
papillary renal cell carcinoma,SORAFENIB,1,Completed,BRAF,1
renal carcinoma,ALVOCIDIB,2,Completed,CDK1,1
renal carcinoma,ALVOCIDIB,2,Completed,CDK2,1
renal carcinoma,ALVOCIDIB,2,Completed,CDK4,1
renal carcinoma,ALVOCIDIB,2,Completed,CDK6,1
renal carcinoma,ALVOCIDIB,2,Completed,CDK7,1
renal carcinoma,ALVOCIDIB,2,Completed,CDK9,1
renal carcinoma,SEVOFLURANE,4,Recruiting,KCNK2,1
renal carcinoma,SORAFENIB,1,Terminated,BRAF,1
renal carcinoma,SORAFENIB,1,Terminated,FLT1,1
renal carcinoma,SORAFENIB,1,Terminated,FLT3,1
renal carcinoma,SORAFENIB,2,Terminated,KDR,1
renal carcinoma,CYCLOSPORINE,1,Completed,PPIA,1
renal carcinoma,GEMCITABINE,2,"Active, not recruiting",RRM1,1
renal carcinoma,GEMCITABINE,2,"Active, not recruiting",PRIM2,1
renal carcinoma,SORAFENIB,2,Terminated,BRAF,1
renal carcinoma,SORAFENIB,2,Terminated,FLT1,1
renal carcinoma,SORAFENIB,2,Terminated,FLT3,1
renal carcinoma,SORAFENIB,2,Terminated,FLT4,1
renal carcinoma,SORAFENIB,2,Terminated,KIT,1
renal carcinoma,BEVACIZUMAB,3,Completed,VEGFA,1
renal carcinoma,SORAFENIB,2,Terminated,PDGFRB,1
renal carcinoma,SORAFENIB,2,Terminated,RAF1,1
renal carcinoma,SORAFENIB,2,Terminated,RET,1
renal carcinoma,SORAFENIB,3,Completed,BRAF,1
renal carcinoma,SORAFENIB,3,Completed,FLT1,1
papillary renal cell carcinoma,PAZOPANIB,2,"Active, not recruiting",FGFR3,1
renal carcinoma,GEMCITABINE,2,"Active, not recruiting",PRIM1,1
renal carcinoma,CARFILZOMIB,2,Completed,PSMB5,1
renal carcinoma,BEVACIZUMAB,2,Unknown status,VEGFA,1
renal carcinoma,AXITINIB,2,"Active, not recruiting",FLT4,1
renal carcinoma,BEVACIZUMAB,2,"Active, not recruiting",VEGFA,1
renal carcinoma,AXITINIB,2,"Active, not recruiting",KDR,1
renal carcinoma,BECATECARIN,2,Completed,TOP1,1
renal carcinoma,SORAFENIB,1,Terminated,FLT4,1
renal carcinoma,SORAFENIB,1,Terminated,KDR,1
renal carcinoma,BECATECARIN,2,Completed,TOP2A,1
renal carcinoma,BECATECARIN,2,Completed,TOP2B,1
renal carcinoma,BEVACIZUMAB,1,Recruiting,VEGFA,1
papillary renal cell carcinoma,PAZOPANIB,2,"Active, not recruiting",KDR,1
renal carcinoma,BEVACIZUMAB,2,Recruiting,VEGFA,1
renal carcinoma,SORAFENIB,1,Terminated,KIT,1
renal carcinoma,SORAFENIB,1,Terminated,PDGFRB,1
papillary renal cell carcinoma,PAZOPANIB,2,"Active, not recruiting",ITK,1
renal carcinoma,SORAFENIB,1,Terminated,RAF1,1
