disease,drug,phase,status,target,num_ev_strings
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFA10,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFA1,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,MT-ND6,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,MT-ND5,3
non-small cell lung carcinoma,GEMCITABINE,1,Withdrawn,POLA2,3
non-small cell lung carcinoma,GEMCITABINE,1,Withdrawn,POLA1,3
non-small cell lung carcinoma,GEMCITABINE,1,Withdrawn,PRIM1,3
non-small cell lung carcinoma,GEMCITABINE,1,Withdrawn,POLD1,3
non-small cell lung carcinoma,GEMCITABINE,1,Withdrawn,RRM1,3
non-small cell lung carcinoma,GEMCITABINE,2,Not yet recruiting,POLE,3
non-small cell lung carcinoma,GEMCITABINE,2,Not yet recruiting,POLD4,3
non-small cell lung carcinoma,GEMCITABINE,2,Not yet recruiting,POLD3,3
non-small cell lung carcinoma,GEMCITABINE,2,Not yet recruiting,POLD2,3
non-small cell lung carcinoma,GEMCITABINE,2,Not yet recruiting,POLE3,3
non-small cell lung carcinoma,GEMCITABINE,2,Not yet recruiting,POLD1,3
non-small cell lung carcinoma,GEMCITABINE,2,Not yet recruiting,POLA2,3
non-small cell lung carcinoma,GEMCITABINE,2,Not yet recruiting,POLA1,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFA9,3
non-small cell lung carcinoma,IPILIMUMAB,2,Completed,CTLA4,3
non-small cell lung carcinoma,GEMCITABINE,2,Not yet recruiting,PRIM1,3
non-small cell lung carcinoma,GEMCITABINE,1,Withdrawn,POLD2,3
non-small cell lung carcinoma,DURVALUMAB,2,Withdrawn,CD274,3
non-small cell lung carcinoma,GEMCITABINE,1,Withdrawn,PRIM2,3
non-small cell lung carcinoma,GEMCITABINE,2,Not yet recruiting,PRIM2,3
non-small cell lung carcinoma,GEMCITABINE,2,Not yet recruiting,RRM1,3
non-small cell lung carcinoma,DURVALUMAB,2,"Active, not recruiting",CD274,3
non-small cell lung carcinoma,GEMCITABINE,1,Withdrawn,POLE3,3
non-small cell lung carcinoma,GEMCITABINE,1,Withdrawn,POLE2,3
non-small cell lung carcinoma,GEMCITABINE,1,Withdrawn,POLE,3
non-small cell lung carcinoma,GEMCITABINE,1,Withdrawn,POLD4,3
non-small cell lung carcinoma,GEMCITABINE,1,Withdrawn,POLD3,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFA8,3
non-small cell lung carcinoma,ERIBULIN,2,Completed,TUBB8,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFAB1,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFAF1,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFV2,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFV3,3
non-small cell lung carcinoma,ETOPOSIDE,3,Completed,TOP2B,3
non-small cell lung carcinoma,ETOPOSIDE,3,Completed,TOP2A,3
non-small cell lung carcinoma,ERLOTINIB,2,Recruiting,EGFR,3
non-small cell lung carcinoma,ERIBULIN,2,Completed,TUBB6,3
non-small cell lung carcinoma,ERIBULIN,2,Completed,TUBB4B,3
non-small cell lung carcinoma,ERIBULIN,2,Completed,TUBB4A,3
non-small cell lung carcinoma,IRINOTECAN,2,Unknown status,TOP1,3
non-small cell lung carcinoma,LENALIDOMIDE,1,Terminated,CRBN,3
non-small cell lung carcinoma,LENALIDOMIDE,1,Terminated,CUL4A,3
non-small cell lung carcinoma,LENALIDOMIDE,1,Terminated,DDB1,3
non-small cell lung carcinoma,ERIBULIN,2,Completed,TUBB2B,3
non-small cell lung carcinoma,ERIBULIN,2,Completed,TUBB2A,3
non-small cell lung carcinoma,ERIBULIN,2,Completed,TUBB1,3
non-small cell lung carcinoma,ERIBULIN,2,Completed,TUBB,3
non-small cell lung carcinoma,NIVOLUMAB,1,Not yet recruiting,PDCD1,3
non-small cell lung carcinoma,NIVOLUMAB,2,Withdrawn,PDCD1,3
non-small cell lung carcinoma,OLAPARIB,2,Recruiting,PARP1,3
non-small cell lung carcinoma,OLAPARIB,2,Recruiting,PARP2,3
non-small cell lung carcinoma,OLAPARIB,2,Recruiting,PARP3,3
non-small cell lung carcinoma,LENALIDOMIDE,1,Terminated,RBX1,3
non-small cell lung carcinoma,ONARTUZUMAB,3,Completed,MET,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFV1,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFS8,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFS7,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFB5,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFAF2,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFAF3,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFAF4,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFB1,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFB10,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFB11,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFB2,3
non-small cell lung carcinoma,FIGITUMUMAB,1,Completed,IGF1R,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFB3,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFB4,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFB6,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFS6,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFB7,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFB8,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFB9,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFC1,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFC2,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFS1,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFS2,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFS3,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFS4,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFS5,3
non-small cell lung carcinoma,ERIBULIN,2,Completed,TUBB3,3
non-small cell lung carcinoma,METFORMIN,2,Terminated,NDUFA11,3
non-small cell lung carcinoma,AVELUMAB,1,Recruiting,CD274,3
non-small cell lung carcinoma,APATINIB,2,Unknown status,KDR,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHA3,3
non-small cell lung carcinoma,PEMETREXED,2,Withdrawn,DHFR,3
non-small cell lung carcinoma,PEMETREXED,2,Withdrawn,GART,3
non-small cell lung carcinoma,PEMETREXED,2,Withdrawn,TYMS,3
non-small cell lung carcinoma,PEMETREXED,3,Not yet recruiting,DHFR,3
non-small cell lung carcinoma,PEMETREXED,3,Not yet recruiting,GART,3
non-small cell lung carcinoma,PEMETREXED,3,Not yet recruiting,TYMS,3
non-small cell lung carcinoma,CRIZOTINIB,2,Recruiting,MET,3
non-small cell lung carcinoma,CRIZOTINIB,2,Recruiting,ALK,3
non-small cell lung carcinoma,SELUMETINIB,2,"Active, not recruiting",MAP2K2,3
non-small cell lung carcinoma,CELECOXIB,2,Completed,PTGS2,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHA2,3
non-small cell lung carcinoma,SELUMETINIB,2,"Active, not recruiting",MAP2K1,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHA10,3
non-small cell lung carcinoma,SUNITINIB,1,Completed,CSF1R,3
non-small cell lung carcinoma,PEMETREXED,2,"Active, not recruiting",TYMS,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHA4,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EGFR,3
non-small cell lung carcinoma,BRIGATINIB,2,Recruiting,EGFR,3
non-small cell lung carcinoma,PEMBROLIZUMAB,3,Not yet recruiting,PDCD1,3
non-small cell lung carcinoma,VINORELBINE,4,Completed,TUBB6,3
non-small cell lung carcinoma,VINORELBINE,4,Completed,TUBB4B,3
non-small cell lung carcinoma,PEMETREXED,1,Not yet recruiting,DHFR,3
non-small cell lung carcinoma,PEMETREXED,1,Not yet recruiting,TYMS,3
non-small cell lung carcinoma,VINORELBINE,4,Completed,TUBB4A,3
non-small cell lung carcinoma,VINORELBINE,4,Completed,TUBB3,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHA7,3
non-small cell lung carcinoma,ATEZOLIZUMAB,2,Not yet recruiting,CD274,3
non-small cell lung carcinoma,ATEZOLIZUMAB,2,Completed,CD274,3
non-small cell lung carcinoma,PEMETREXED,2,"Active, not recruiting",DHFR,3
non-small cell lung carcinoma,PEMETREXED,2,"Active, not recruiting",GART,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHA6,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHA5,3
non-small cell lung carcinoma,BRIGATINIB,2,Recruiting,ALK,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHA1,3
non-small cell lung carcinoma,BEVACIZUMAB,2,Not yet recruiting,VEGFA,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHB1,3
non-small cell lung carcinoma,ALECTINIB,2,Recruiting,ALK,3
non-small cell lung carcinoma,VINORELBINE,2,Recruiting,TUBB8,3
non-small cell lung carcinoma,VINORELBINE,2,Recruiting,TUBB6,3
non-small cell lung carcinoma,CIXUTUMUMAB,2,Completed,IGF1R,3
non-small cell lung carcinoma,VINORELBINE,2,Recruiting,TUBB4B,3
non-small cell lung carcinoma,VINORELBINE,2,Recruiting,TUBB4A,3
non-small cell lung carcinoma,ANLOTINIB,2,Not yet recruiting,FLT4,3
non-small cell lung carcinoma,ANLOTINIB,2,Not yet recruiting,KDR,3
non-small cell lung carcinoma,ANLOTINIB,2,Not yet recruiting,KIT,3
non-small cell lung carcinoma,ANLOTINIB,2,Not yet recruiting,PDGFRB,3
non-small cell lung carcinoma,VINORELBINE,2,Recruiting,TUBB3,3
non-small cell lung carcinoma,VINORELBINE,2,Recruiting,TUBB2B,3
non-small cell lung carcinoma,VINORELBINE,2,Recruiting,TUBB2A,3
non-small cell lung carcinoma,VINORELBINE,2,Recruiting,TUBB1,3
non-small cell lung carcinoma,SUNITINIB,1,Completed,FLT1,3
non-small cell lung carcinoma,RAMUCIRUMAB,2,Completed,KDR,3
non-small cell lung carcinoma,ALECTINIB,2,Recruiting,RET,3
non-small cell lung carcinoma,SUNITINIB,1,Completed,FLT3,3
non-small cell lung carcinoma,BEVACIZUMAB,1,"Active, not recruiting",VEGFA,3
non-small cell lung carcinoma,SUNITINIB,1,Completed,FLT4,3
non-small cell lung carcinoma,PEMETREXED,4,Completed,DHFR,3
non-small cell lung carcinoma,PEMETREXED,4,Completed,GART,3
non-small cell lung carcinoma,PEMETREXED,4,Completed,TYMS,3
non-small cell lung carcinoma,VINORELBINE,4,Completed,TUBB2B,3
non-small cell lung carcinoma,VINORELBINE,4,Completed,TUBB2A,3
non-small cell lung carcinoma,VINORELBINE,4,Completed,TUBB1,3
non-small cell lung carcinoma,VINORELBINE,4,Completed,TUBB,3
non-small cell lung carcinoma,VINORELBINE,2,Recruiting,TUBB,3
non-small cell lung carcinoma,CERITINIB,2,Completed,ALK,3
non-small cell lung carcinoma,SUNITINIB,1,Completed,RET,3
non-small cell lung carcinoma,SUNITINIB,1,Completed,PDGFRB,3
non-small cell lung carcinoma,SUNITINIB,1,Completed,PDGFRA,3
non-small cell lung carcinoma,CETUXIMAB,2,"Active, not recruiting",EGFR,3
non-small cell lung carcinoma,SUNITINIB,1,Completed,KIT,3
non-small cell lung carcinoma,SUNITINIB,1,Completed,KDR,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHA8,3
non-small cell lung carcinoma,PEMETREXED,1,Not yet recruiting,GART,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHB2,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,YES1,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,SRC,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,PDGFRB,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,LYN,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,LCK,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,KIT,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,HCK,3
non-small cell lung carcinoma,VORINOSTAT,1,Completed,HDAC3,3
non-small cell lung carcinoma,AFATINIB,1,Completed,EGFR,3
non-small cell lung carcinoma,AFATINIB,1,Completed,ERBB2,3
non-small cell lung carcinoma,AFATINIB,1,Completed,ERBB4,3
non-small cell lung carcinoma,VORINOSTAT,1,Completed,HDAC2,3
non-small cell lung carcinoma,VORINOSTAT,1,Completed,HDAC1,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,KDR,3
non-small cell lung carcinoma,CANAKINUMAB,3,Recruiting,IL1B,3
non-small cell lung carcinoma,PEGFILGRASTIM,2,Terminated,CSF3R,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,SRMS,3
non-small cell lung carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,FRK,3
non-small cell lung carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB1,3
non-small cell lung carcinoma,TREMELIMUMAB,3,"Active, not recruiting",CTLA4,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,RET,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,PTK6,3
non-small cell lung carcinoma,VORINOSTAT,2,Completed,HDAC6,3
non-small cell lung carcinoma,VORINOSTAT,2,Completed,HDAC3,3
non-small cell lung carcinoma,VORINOSTAT,2,Completed,HDAC2,3
non-small cell lung carcinoma,VORINOSTAT,2,Completed,HDAC1,3
non-small cell lung carcinoma,VORINOSTAT,1,Completed,HDAC6,3
non-small cell lung carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB8,3
non-small cell lung carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB6,3
non-small cell lung carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB4B,3
non-small cell lung carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB4A,3
non-small cell lung carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB3,3
non-small cell lung carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB2B,3
non-small cell lung carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB2A,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,FYN,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,FLT4,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,FGR,3
non-small cell lung carcinoma,SORAFENIB,1,Completed,RET,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHB6,3
non-small cell lung carcinoma,CAPMATINIB,1,Recruiting,MET,3
non-small cell lung carcinoma,PAZOPANIB,1,Completed,LCK,3
non-small cell lung carcinoma,PAZOPANIB,1,Completed,PDGFRA,3
non-small cell lung carcinoma,PAZOPANIB,1,Completed,PDGFRB,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,SRC,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,TEK,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHB4,3
non-small cell lung carcinoma,SORAFENIB,1,Completed,RAF1,3
non-small cell lung carcinoma,PAZOPANIB,1,Completed,KDR,3
non-small cell lung carcinoma,SORAFENIB,1,Completed,PDGFRB,3
non-small cell lung carcinoma,SORAFENIB,1,Completed,KIT,3
non-small cell lung carcinoma,SORAFENIB,1,Completed,KDR,3
non-small cell lung carcinoma,SORAFENIB,1,Completed,FLT4,3
non-small cell lung carcinoma,SORAFENIB,1,Completed,FLT3,3
non-small cell lung carcinoma,SORAFENIB,1,Completed,FLT1,3
non-small cell lung carcinoma,SORAFENIB,1,Completed,BRAF,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EPHB3,3
non-small cell lung carcinoma,PAZOPANIB,1,Completed,KIT,3
non-small cell lung carcinoma,VINORELBINE,4,Completed,TUBB8,3
non-small cell lung carcinoma,PAZOPANIB,1,Completed,FGFR1,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,ERBB3,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,EPHA2,3
non-small cell lung carcinoma,PAZOPANIB,1,Completed,ITK,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,BLK,3
non-small cell lung carcinoma,PAZOPANIB,1,Completed,FLT4,3
non-small cell lung carcinoma,PAZOPANIB,1,Completed,FLT1,3
non-small cell lung carcinoma,DASATINIB,2,Terminated,ABL1,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,FLT1,3
non-small cell lung carcinoma,PAZOPANIB,1,Completed,FGFR3,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,ERBB4,3
non-small cell lung carcinoma,PAZOPANIB,1,Completed,CSF1R,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,ERBB2,3
non-small cell lung carcinoma,VANDETANIB,1,Terminated,SRC,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,RET,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHB3,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,FLT1,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,ERBB4,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,PTK6,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,KDR,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,FLT4,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHB6,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,ERBB2,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,ERBB3,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,TEK,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHB4,2
non-small cell lung carcinoma,PACLITAXEL,1,Withdrawn,TUBB1,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHB2,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EPHA3,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFS6,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,ERBB2,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EPHB6,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EPHB4,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EPHB3,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EPHB2,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EPHB1,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EPHA8,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EPHA7,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EPHA6,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EPHA5,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EPHA4,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFS7,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFS4,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFS8,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFV1,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFV2,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFV3,2
non-small cell lung carcinoma,METFORMIN,2,Recruiting,GPD2,2
non-small cell lung carcinoma,METFORMIN,2,Recruiting,MT-ND1,2
non-small cell lung carcinoma,METFORMIN,2,Recruiting,MT-ND2,2
non-small cell lung carcinoma,METFORMIN,2,Recruiting,MT-ND3,2
non-small cell lung carcinoma,METFORMIN,2,Recruiting,MT-ND4,2
non-small cell lung carcinoma,METFORMIN,2,Recruiting,MT-ND4L,2
non-small cell lung carcinoma,METFORMIN,2,Recruiting,MT-ND5,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EPHA2,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFS5,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFS3,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHB1,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,RET,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHA8,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHA7,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHA6,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHA5,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHA4,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHA3,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHA2,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHA10,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EPHA1,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EGFR,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,TEK,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,SRC,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,PTK6,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFS2,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,KDR,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFB5,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,FLT1,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,ERBB4,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,ERBB3,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFB6,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFB7,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFB8,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFB9,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFC1,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFC2,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFS1,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,FLT4,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFA5,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFB4,2
non-small cell lung carcinoma,LINSITINIB,2,Completed,INSR,2
non-small cell lung carcinoma,LENVATINIB,3,Not yet recruiting,FLT1,2
non-small cell lung carcinoma,LENVATINIB,3,Not yet recruiting,FLT4,2
non-small cell lung carcinoma,LENVATINIB,3,Not yet recruiting,KDR,2
non-small cell lung carcinoma,LINIFANIB,2,Completed,CSF1R,2
non-small cell lung carcinoma,LINIFANIB,2,Completed,FLT1,2
non-small cell lung carcinoma,LINIFANIB,2,Completed,FLT3,2
non-small cell lung carcinoma,LINIFANIB,2,Completed,FLT4,2
non-small cell lung carcinoma,LINIFANIB,2,Completed,KDR,2
non-small cell lung carcinoma,LINIFANIB,2,Completed,PDGFRA,2
non-small cell lung carcinoma,LINIFANIB,2,Completed,PDGFRB,2
non-small cell lung carcinoma,LINSITINIB,2,Completed,IGF1R,2
non-small cell lung carcinoma,MAPATUMUMAB,2,Completed,TNFRSF10A,2
non-small cell lung carcinoma,IXABEPILONE,2,Completed,TUBB6,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",GPD2,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",MT-ND1,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",MT-ND2,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",MT-ND3,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",MT-ND4,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",MT-ND4L,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",MT-ND5,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",MT-ND6,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFA1,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFA10,2
non-small cell lung carcinoma,VINORELBINE,3,Unknown status,TUBB8,2
non-small cell lung carcinoma,IXABEPILONE,2,Completed,TUBB8,2
non-small cell lung carcinoma,IXABEPILONE,2,Completed,TUBB4B,2
non-small cell lung carcinoma,VINORELBINE,3,Unknown status,TUBB4B,2
non-small cell lung carcinoma,IXABEPILONE,1,Completed,TUBB1,2
non-small cell lung carcinoma,IMATINIB,2,Completed,PDGFRB,2
non-small cell lung carcinoma,IPILIMUMAB,1,"Active, not recruiting",CTLA4,2
non-small cell lung carcinoma,IPILIMUMAB,1,Completed,CTLA4,2
non-small cell lung carcinoma,VORINOSTAT,1,"Active, not recruiting",HDAC6,2
non-small cell lung carcinoma,VORINOSTAT,1,"Active, not recruiting",HDAC3,2
non-small cell lung carcinoma,VORINOSTAT,1,"Active, not recruiting",HDAC2,2
non-small cell lung carcinoma,VORINOSTAT,1,"Active, not recruiting",HDAC1,2
non-small cell lung carcinoma,VOLOCIXIMAB,1,Completed,ITGB1,2
non-small cell lung carcinoma,IRINOTECAN,1,Terminated,TOP1,2
non-small cell lung carcinoma,VOLOCIXIMAB,1,Completed,ITGA5,2
non-small cell lung carcinoma,IXABEPILONE,1,Completed,TUBB,2
non-small cell lung carcinoma,IXABEPILONE,1,Completed,TUBB2A,2
non-small cell lung carcinoma,IXABEPILONE,2,Completed,TUBB4A,2
non-small cell lung carcinoma,IXABEPILONE,1,Completed,TUBB2B,2
non-small cell lung carcinoma,IXABEPILONE,1,Completed,TUBB3,2
non-small cell lung carcinoma,IXABEPILONE,1,Completed,TUBB4A,2
non-small cell lung carcinoma,IXABEPILONE,1,Completed,TUBB4B,2
non-small cell lung carcinoma,IXABEPILONE,1,Completed,TUBB6,2
non-small cell lung carcinoma,IXABEPILONE,1,Completed,TUBB8,2
non-small cell lung carcinoma,IXABEPILONE,2,Completed,TUBB,2
non-small cell lung carcinoma,IXABEPILONE,2,Completed,TUBB1,2
non-small cell lung carcinoma,IXABEPILONE,2,Completed,TUBB2A,2
non-small cell lung carcinoma,IXABEPILONE,2,Completed,TUBB2B,2
non-small cell lung carcinoma,IXABEPILONE,2,Completed,TUBB3,2
non-small cell lung carcinoma,VINORELBINE,3,Unknown status,TUBB6,2
non-small cell lung carcinoma,VINORELBINE,3,Unknown status,TUBB4A,2
non-small cell lung carcinoma,METFORMIN,2,"Active, not recruiting",NDUFB3,2
non-small cell lung carcinoma,VELIPARIB,2,Completed,PARP1,2
non-small cell lung carcinoma,VINORELBINE,2,Not yet recruiting,TUBB4A,2
non-small cell lung carcinoma,VINORELBINE,2,Not yet recruiting,TUBB3,2
non-small cell lung carcinoma,VINORELBINE,2,Not yet recruiting,TUBB2B,2
non-small cell lung carcinoma,VINORELBINE,2,Not yet recruiting,TUBB2A,2
non-small cell lung carcinoma,VINORELBINE,2,Not yet recruiting,TUBB1,2
non-small cell lung carcinoma,VINORELBINE,2,Not yet recruiting,TUBB,2
non-small cell lung carcinoma,VELIPARIB,3,"Active, not recruiting",PARP3,2
non-small cell lung carcinoma,VELIPARIB,3,"Active, not recruiting",PARP2,2
non-small cell lung carcinoma,VELIPARIB,3,"Active, not recruiting",PARP1,2
non-small cell lung carcinoma,VELIPARIB,2,Completed,PARP3,2
non-small cell lung carcinoma,VELIPARIB,2,Completed,PARP2,2
non-small cell lung carcinoma,VELIPARIB,1,"Active, not recruiting",PARP3,2
