disease,drug,phase,status,target,num_ev_strings
Crohn's disease,FLUDARABINE PHOSPHATE,2,"Active, not recruiting",POLD1,1
Crohn's disease,FLUDARABINE PHOSPHATE,2,"Active, not recruiting",POLD3,1
Crohn's disease,FLUDARABINE PHOSPHATE,2,"Active, not recruiting",RRM1,1
Crohn's disease,FLUDARABINE PHOSPHATE,2,"Active, not recruiting",POLD4,1
Crohn's disease,FLUDARABINE PHOSPHATE,2,"Active, not recruiting",POLE,1
Crohn's disease,FLUDARABINE PHOSPHATE,2,"Active, not recruiting",POLE2,1
Crohn's disease,FLUDARABINE PHOSPHATE,2,"Active, not recruiting",POLE3,1
Crohn's disease,FLUDARABINE PHOSPHATE,2,"Active, not recruiting",PRIM1,1
Crohn's disease,FLUDARABINE PHOSPHATE,2,"Active, not recruiting",PRIM2,1
Crohn's disease,LOSARTAN,4,Recruiting,AGTR1,1
Crohn's disease,MECASERMIN,2,Terminated,IGF1R,1
Crohn's disease,MERCAPTOPURINE,1,Terminated,PPAT,1
Crohn's disease,MIDAZOLAM,1,Completed,GABRG3,1
Crohn's disease,MIDAZOLAM,1,Completed,GABRA1,1
Crohn's disease,MIDAZOLAM,1,Completed,GABRA2,1
Crohn's disease,MIDAZOLAM,1,Completed,GABRA3,1
Crohn's disease,MIDAZOLAM,1,Completed,GABRA5,1
Crohn's disease,MIDAZOLAM,1,Completed,GABRG1,1
Crohn's disease,MIDAZOLAM,1,Completed,GABRG2,1
Crohn's disease,MIDAZOLAM,1,Recruiting,GABRA1,1
Crohn's disease,METHYLPREDNISOLONE,4,Completed,NR3C1,1
Crohn's disease,MIDAZOLAM,1,Recruiting,GABRA2,1
Crohn's disease,MIDAZOLAM,1,Recruiting,GABRA3,1
Crohn's disease,MIDAZOLAM,1,Recruiting,GABRA5,1
Crohn's disease,MIDAZOLAM,1,Recruiting,GABRG1,1
Crohn's disease,MIDAZOLAM,1,Recruiting,GABRG2,1
Crohn's disease,MIDAZOLAM,1,Recruiting,GABRG3,1
Crohn's disease,METHYLPREDNISOLONE,4,Withdrawn,NR3C1,1
Crohn's disease,METHYLPREDNISOLONE,2,Recruiting,NR3C1,1
Crohn's disease,MERCAPTOPURINE,3,Unknown status,PPAT,1
Crohn's disease,MESALAMINE,4,Recruiting,PTGS1,1
Crohn's disease,MESALAMINE,4,Completed,ALOX5,1
Crohn's disease,MESALAMINE,4,Completed,PPARG,1
Crohn's disease,MESALAMINE,4,Completed,PTGS1,1
Crohn's disease,MESALAMINE,4,Completed,PTGS2,1
Crohn's disease,MESALAMINE,4,Recruiting,ALOX5,1
Crohn's disease,MESALAMINE,4,Recruiting,PPARG,1
Crohn's disease,MESALAMINE,4,Recruiting,PTGS2,1
Crohn's disease,METHOTREXATE,4,Terminated,DHFR,1
Crohn's disease,MESALAMINE,4,Terminated,ALOX5,1
Crohn's disease,MESALAMINE,4,Terminated,PPARG,1
Crohn's disease,MESALAMINE,4,Terminated,PTGS1,1
Crohn's disease,MESALAMINE,4,Terminated,PTGS2,1
Crohn's disease,METHOTREXATE,3,Completed,DHFR,1
Crohn's disease,METHOTREXATE,3,Recruiting,DHFR,1
Crohn's disease,FILGOTINIB,3,Enrolling by invitation,JAK1,1
Crohn's disease,FILGOTINIB,2,Completed,JAK1,1
Crohn's disease,MIDAZOLAM,4,Recruiting,GABRA2,1
Crohn's disease,ETROLIZUMAB,1,Recruiting,ITGB7,1
Crohn's disease,AMISELIMOD,1,Completed,S1PR5,1
Crohn's disease,ANDECALIXIMAB,2,Terminated,MMP9,1
Crohn's disease,ATORVASTATIN,2,Completed,HMGCR,1
Crohn's disease,AZATHIOPRINE,3,Recruiting,PPAT,1
Crohn's disease,AZATHIOPRINE,4,"Active, not recruiting",PPAT,1
Crohn's disease,AZATHIOPRINE,4,Withdrawn,PPAT,1
Crohn's disease,BRAZIKUMAB,2,Completed,IL23A,1
Crohn's disease,BRAZIKUMAB,2,Recruiting,IL23A,1
Crohn's disease,BRAZIKUMAB,2,Terminated,IL23A,1
Crohn's disease,BRIAKINUMAB,1,Completed,IL12A,1
Crohn's disease,BRIAKINUMAB,1,Completed,IL23A,1
Crohn's disease,BRIAKINUMAB,2,Terminated,IL12A,1
Crohn's disease,BRIAKINUMAB,2,Terminated,IL23A,1
Crohn's disease,BUDESONIDE,2,Completed,NR3C1,1
Crohn's disease,BUDESONIDE,2,Recruiting,NR3C1,1
Crohn's disease,AMISELIMOD,1,Completed,S1PR4,1
Crohn's disease,AMISELIMOD,1,Completed,S1PR3,1
Crohn's disease,AMISELIMOD,1,Completed,S1PR2,1
Crohn's disease,ADALIMUMAB,3,Terminated,TNF,1
Crohn's disease,ABRILUMAB,1,Completed,ITGA4,1
Crohn's disease,ABRILUMAB,1,Completed,ITGB7,1
Crohn's disease,ABRILUMAB,2,Completed,ITGA4,1
Crohn's disease,ABRILUMAB,2,Completed,ITGB7,1
Crohn's disease,ADALIMUMAB,2,Recruiting,TNF,1
Crohn's disease,ADALIMUMAB,3,Recruiting,TNF,1
Crohn's disease,ADALIMUMAB,3,Unknown status,TNF,1
Crohn's disease,AMISELIMOD,1,Completed,S1PR1,1
Crohn's disease,ADALIMUMAB,3,Withdrawn,TNF,1
Crohn's disease,ADALIMUMAB,4,Terminated,TNF,1
Crohn's disease,ADALIMUMAB,4,Unknown status,TNF,1
Crohn's disease,ALDESLEUKIN,2,Withdrawn,IL2RA,1
Crohn's disease,ALDESLEUKIN,2,Withdrawn,IL2RB,1
Crohn's disease,ALEMTUZUMAB,1,Recruiting,CD52,1
Crohn's disease,BUDESONIDE,4,Completed,NR3C1,1
Crohn's disease,BUPROPION,2,Completed,SLC6A2,1
Crohn's disease,BUPROPION,2,Completed,SLC6A3,1
Crohn's disease,DEXTROMETHORPHAN,4,Recruiting,GRIN2A,1
Crohn's disease,CHOLECALCIFEROL,4,Withdrawn,VDR,1
Crohn's disease,CLAZAKIZUMAB,2,Terminated,IL6,1
Crohn's disease,DENOSUMAB,1,Completed,TNFSF11,1
Crohn's disease,DEXAMETHASONE,3,Terminated,NR3C1,1
Crohn's disease,DEXTROMETHORPHAN,1,Recruiting,GRIN2A,1
Crohn's disease,DEXTROMETHORPHAN,1,Recruiting,SIGMAR1,1
Crohn's disease,DEXTROMETHORPHAN,4,Recruiting,SIGMAR1,1
Crohn's disease,CHOLECALCIFEROL,2,Not yet recruiting,VDR,1
Crohn's disease,DOXYCYCLINE,2,Recruiting,MMP1,1
Crohn's disease,DOXYCYCLINE,2,Recruiting,MMP13,1
Crohn's disease,DOXYCYCLINE,2,Recruiting,MMP7,1
Crohn's disease,DOXYCYCLINE,2,Recruiting,MMP8,1
Crohn's disease,ELDELUMAB,2,Completed,CXCL10,1
Crohn's disease,ERGOCALCIFEROL,2,Unknown status,VDR,1
Crohn's disease,CHOLECALCIFEROL,4,Completed,VDR,1
Crohn's disease,CHOLECALCIFEROL,2,Completed,VDR,1
Crohn's disease,CAFFEINE,1,Recruiting,ADORA1,1
Crohn's disease,CAFFEINE,4,Recruiting,ADORA3,1
Crohn's disease,CAFFEINE,1,Recruiting,ADORA2A,1
Crohn's disease,CAFFEINE,1,Recruiting,ADORA2B,1
Crohn's disease,CAFFEINE,1,Recruiting,ADORA3,1
Crohn's disease,CAFFEINE,4,Recruiting,ADORA1,1
Crohn's disease,CAFFEINE,4,Recruiting,ADORA2A,1
Crohn's disease,CAFFEINE,4,Recruiting,ADORA2B,1
Crohn's disease,CALCITRIOL,1,Completed,VDR,1
Crohn's disease,CERTOLIZUMAB PEGOL,4,n/a,TNF,1
Crohn's disease,CANNABIDIOL,1,Completed,CNR1,1
Crohn's disease,CANNABIDIOL,1,Unknown status,CNR1,1
Crohn's disease,CELECOXIB,4,Terminated,PTGS2,1
Crohn's disease,CERTOLIZUMAB PEGOL,2,Terminated,TNF,1
Crohn's disease,CERTOLIZUMAB PEGOL,3,Unknown status,TNF,1
Crohn's disease,CERTOLIZUMAB PEGOL,4,Terminated,TNF,1
Crohn's disease,MIDAZOLAM,4,Recruiting,GABRA1,1
Crohn's disease,MIDAZOLAM,4,Recruiting,GABRA3,1
inflammatory bowel disease,PROPOFOL,4,Completed,GABRB2,1
Crohn's disease,THALIDOMIDE,2,Completed,DDB1,1
Crohn's disease,VEDOLIZUMAB,4,"Active, not recruiting",ITGB7,1
Crohn's disease,VEDOLIZUMAB,4,Terminated,ITGA4,1
Crohn's disease,VEDOLIZUMAB,4,Terminated,ITGB7,1
Crohn's disease,VEDOLIZUMAB,4,Withdrawn,ITGA4,1
Crohn's disease,VEDOLIZUMAB,4,Withdrawn,ITGB7,1
Crohn's disease,VEDOLIZUMAB,4,n/a,ITGA4,1
Crohn's disease,VEDOLIZUMAB,4,n/a,ITGB7,1
Crohn's disease,VERAPAMIL,1,Completed,CACNA1C,1
Crohn's disease,ABATACEPT,3,Terminated,CD86,1
Crohn's disease,VERAPAMIL,1,Completed,CACNA1F,1
Crohn's disease,VERAPAMIL,1,Completed,CACNA1S,1
Crohn's disease,VERCIRNON,3,Completed,CCR9,1
Crohn's disease,VORINOSTAT,1,Recruiting,HDAC1,1
Crohn's disease,VORINOSTAT,1,Recruiting,HDAC2,1
Crohn's disease,VORINOSTAT,1,Recruiting,HDAC3,1
Crohn's disease,VEDOLIZUMAB,4,"Active, not recruiting",ITGA4,1
Crohn's disease,VEDOLIZUMAB,2,Withdrawn,ITGB7,1
Crohn's disease,VEDOLIZUMAB,2,Withdrawn,ITGA4,1
Crohn's disease,THALIDOMIDE,3,Recruiting,DDB1,1
Crohn's disease,THALIDOMIDE,3,Completed,CRBN,1
Crohn's disease,THALIDOMIDE,3,Completed,CUL4A,1
Crohn's disease,THALIDOMIDE,3,Completed,DDB1,1
Crohn's disease,THALIDOMIDE,3,Completed,RBX1,1
Crohn's disease,THALIDOMIDE,3,Recruiting,CRBN,1
Crohn's disease,THALIDOMIDE,3,Recruiting,CUL4A,1
Crohn's disease,THALIDOMIDE,3,Recruiting,RBX1,1
Crohn's disease,VEDOLIZUMAB,1,Completed,ITGB7,1
Crohn's disease,USTEKINUMAB,1,"Active, not recruiting",IL12B,1
Crohn's disease,USTEKINUMAB,1,Recruiting,IL12B,1
Crohn's disease,USTEKINUMAB,2,Recruiting,IL12B,1
Crohn's disease,VEDOLIZUMAB,0,"Active, not recruiting",ITGA4,1
Crohn's disease,VEDOLIZUMAB,0,"Active, not recruiting",ITGB7,1
Crohn's disease,VEDOLIZUMAB,1,Completed,ITGA4,1
Crohn's disease,VORINOSTAT,1,Recruiting,HDAC6,1
Crohn's disease,WARFARIN,1,Recruiting,VKORC1,1
inflammatory bowel disease,ALLOPURINOL,1,Completed,XDH,1
inflammatory bowel disease,PREDNISONE,4,Completed,NR3C1,1
inflammatory bowel disease,MIDAZOLAM,4,Completed,GABRA3,1
inflammatory bowel disease,MIDAZOLAM,4,Completed,GABRA5,1
inflammatory bowel disease,MIDAZOLAM,4,Completed,GABRG1,1
inflammatory bowel disease,MIDAZOLAM,4,Completed,GABRG2,1
inflammatory bowel disease,MIDAZOLAM,4,Completed,GABRG3,1
inflammatory bowel disease,OMEPRAZOLE,4,Completed,ATP4A,1
inflammatory bowel disease,PROPOFOL,4,Completed,GABRA1,1
inflammatory bowel disease,MIDAZOLAM,4,Completed,GABRA1,1
inflammatory bowel disease,PROPOFOL,4,Completed,GABRA2,1
inflammatory bowel disease,PROPOFOL,4,Completed,GABRA3,1
inflammatory bowel disease,PROPOFOL,4,Completed,GABRA4,1
inflammatory bowel disease,PROPOFOL,4,Completed,GABRA5,1
inflammatory bowel disease,PROPOFOL,4,Completed,GABRA6,1
inflammatory bowel disease,PROPOFOL,4,Completed,GABRB1,1
inflammatory bowel disease,MIDAZOLAM,4,Completed,GABRA2,1
inflammatory bowel disease,INFLIXIMAB,4,Unknown status,TNF,1
inflammatory bowel disease,AMISELIMOD,1,Completed,S1PR1,1
inflammatory bowel disease,CELECOXIB,4,Completed,PTGS2,1
inflammatory bowel disease,AMISELIMOD,1,Completed,S1PR2,1
inflammatory bowel disease,AMISELIMOD,1,Completed,S1PR3,1
inflammatory bowel disease,AMISELIMOD,1,Completed,S1PR4,1
inflammatory bowel disease,AMISELIMOD,1,Completed,S1PR5,1
inflammatory bowel disease,AZATHIOPRINE,1,Completed,PPAT,1
inflammatory bowel disease,AZATHIOPRINE,4,Recruiting,PPAT,1
inflammatory bowel disease,ERGOCALCIFEROL,1,Completed,VDR,1
inflammatory bowel disease,INFLIXIMAB,4,"Active, not recruiting",TNF,1
inflammatory bowel disease,ETRASIMOD,2,Terminated,S1PR1,1
inflammatory bowel disease,FENTANYL,4,Completed,OPRM1,1
inflammatory bowel disease,GSK-1070806,1,Completed,IL18,1
inflammatory bowel disease,IBUPROFEN,4,Completed,PTGS1,1
inflammatory bowel disease,IBUPROFEN,4,Completed,PTGS2,1
inflammatory bowel disease,INFLIXIMAB,3,Withdrawn,TNF,1
Crohn's disease,THALIDOMIDE,2,Completed,RBX1,1
Crohn's disease,THALIDOMIDE,2,Completed,CUL4A,1
Crohn's disease,MIDAZOLAM,4,Recruiting,GABRA5,1
Crohn's disease,THALIDOMIDE,2,Completed,CRBN,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",ADORA2A,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",ADORA2B,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE10A,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE1A,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE1B,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE1C,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE2A,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE3A,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE3B,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE4A,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE4B,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE4C,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE4D,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE5A,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE6A,1
Crohn's disease,OMEPRAZOLE,4,Recruiting,ATP4A,1
Crohn's disease,OMEPRAZOLE,1,Recruiting,ATP4A,1
Crohn's disease,OLOKIZUMAB,2,Withdrawn,IL6,1
Crohn's disease,MYCOPHENOLIC ACID,2,"Active, not recruiting",IMPDH2,1
Crohn's disease,MIDAZOLAM,4,Recruiting,GABRG1,1
Crohn's disease,MIDAZOLAM,4,Recruiting,GABRG2,1
Crohn's disease,MIDAZOLAM,4,Recruiting,GABRG3,1
Crohn's disease,MYCOPHENOLATE MOFETIL,2,"Active, not recruiting",IMPDH1,1
Crohn's disease,MYCOPHENOLATE MOFETIL,2,"Active, not recruiting",IMPDH2,1
Crohn's disease,MYCOPHENOLIC ACID,2,"Active, not recruiting",IMPDH1,1
Crohn's disease,NALTREXONE,2,Completed,OPRD1,1
Crohn's disease,NATALIZUMAB,4,Withdrawn,ITGA4,1
Crohn's disease,NALTREXONE,2,Completed,OPRK1,1
Crohn's disease,NALTREXONE,2,Completed,OPRM1,1
Crohn's disease,NALTREXONE,2,Withdrawn,OPRD1,1
Crohn's disease,NALTREXONE,2,Withdrawn,OPRK1,1
Crohn's disease,NALTREXONE,2,Withdrawn,OPRM1,1
Crohn's disease,NATALIZUMAB,4,Completed,ITGA4,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE6B,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE6C,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE6D,1
Crohn's disease,SOMATROPIN,2,Completed,GHR,1
Crohn's disease,ROSUVASTATIN,1,Completed,HMGCR,1
Crohn's disease,SARGRAMOSTIM,1,Terminated,CSF2RA,1
Crohn's disease,SARGRAMOSTIM,2,Completed,CSF2RA,1
Crohn's disease,SARGRAMOSTIM,3,Completed,CSF2RA,1
Crohn's disease,SEMAPIMOD,2,Terminated,MAPK14,1
Crohn's disease,SIROLIMUS,4,Recruiting,FKBP1A,1
Crohn's disease,SOMATROPIN,2,Withdrawn,GHR,1
Crohn's disease,QAX-576,2,Completed,IL13,1
Crohn's disease,TACROLIMUS,2,"Active, not recruiting",FKBP1A,1
Crohn's disease,TACROLIMUS,2,Completed,FKBP1A,1
Crohn's disease,THALIDOMIDE,0,Unknown status,CRBN,1
Crohn's disease,THALIDOMIDE,0,Unknown status,CUL4A,1
Crohn's disease,THALIDOMIDE,0,Unknown status,DDB1,1
Crohn's disease,THALIDOMIDE,0,Unknown status,RBX1,1
Crohn's disease,RITUXIMAB,1,Recruiting,MS4A1,1
Crohn's disease,PROMETHAZINE,2,"Active, not recruiting",HRH1,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE6G,1
Crohn's disease,PIOGLITAZONE,1,Completed,PPARG,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE6H,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE7A,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE7B,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE8A,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE8B,1
Crohn's disease,PENTOXIFYLLINE,0,"Active, not recruiting",PDE9A,1
Crohn's disease,PREDNISOLONE,3,Terminated,NR3C1,1
Crohn's disease,PRINABEREL,1,Completed,ESR2,1
Crohn's disease,PREDNISOLONE,4,"Active, not recruiting",NR3C1,1
Crohn's disease,PREDNISOLONE,4,Terminated,NR3C1,1
Crohn's disease,PREDNISONE,2,Completed,NR3C1,1
Crohn's disease,PREDNISONE,3,Completed,NR3C1,1
Crohn's disease,PREDNISONE,4,Recruiting,NR3C1,1
Crohn's disease,PREDNISONE,4,Terminated,NR3C1,1
Crohn's disease,VERAPAMIL,1,Completed,CACNA1D,1
